##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时13分59秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时13分59秒.858,4,4,3,2,2,1,2,2,6,3,3,4,7,5,6,6,4,5,2,2,18,18,19,19,7,2,3,4,31,41,51,50,3,2,3,3,54,98,174,149,4,2,3,8,76,108,188,280,2,3,3,4,5,4,3,4,3,3,3,4,4,4,3,5,4,2,3,5,6,6,4,5,3,3,4,4,3,3,5,3,2,3,2,3,2,2,1,2,5,4,2,6,10,8,9,9,1681.0,1.0,280.0,17.51,96.0,2.4543525976345695,5.956067085266113,5.040944576263428
14时13分59秒.908,4,3,3,3,3,3,5,2,5,4,4,6,8,7,9,8,4,1,3,7,17,18,19,17,3,2,2,11,29,40,51,50,5,3,2,12,54,98,175,149,4,2,2,13,76,109,188,280,3,4,4,5,7,6,5,5,2,3,2,3,4,3,4,3,5,2,3,3,4,5,3,3,4,3,4,2,5,4,5,5,4,2,4,3,4,5,4,4,4,2,2,5,9,9,9,12,1728.0,1.0,280.0,18.0,96.0,2.382460666445617,5.956067085266113,5.040944576263428
14时13分59秒.959,3,2,3,2,2,3,3,2,5,3,4,4,6,8,6,6,5,2,4,7,17,18,19,17,5,2,2,9,29,40,52,51,5,2,2,11,54,98,174,147,4,1,4,13,76,108,188,278,4,3,4,5,4,5,4,4,3,4,2,3,5,5,5,5,4,2,3,5,6,5,5,5,4,3,4,4,4,2,4,2,4,1,2,4,1,1,2,2,4,3,5,5,8,7,8,10,1700.0,1.0,278.0,17.71,96.0,2.4122168873089933,5.956067085266113,5.040944576263428
14时14分00秒.009,4,2,2,3,2,4,4,3,3,2,2,5,6,7,7,7,3,3,4,10,17,18,18,17,4,4,2,12,29,40,51,51,5,2,2,13,53,97,174,148,5,3,4,13,76,108,188,280,4,3,2,5,6,5,4,5,3,4,2,3,5,4,5,3,3,2,2,2,5,4,3,4,2,3,2,3,4,4,4,2,4,3,2,4,4,4,3,4,4,3,2,5,8,9,8,9,1705.0,2.0,280.0,17.76,96.0,2.4114345785698474,5.924633502960205,5.068914890289307
14时14分00秒.059,3,2,4,4,3,2,1,1,4,3,2,6,6,5,7,6,3,2,2,8,17,18,18,17,6,1,3,12,32,42,52,50,4,2,2,13,53,97,174,147,5,4,2,17,76,108,188,278,3,3,1,4,6,6,4,5,4,3,3,3,5,4,3,4,4,2,3,5,5,7,6,5,2,4,1,2,2,4,3,2,3,2,2,3,1,2,1,2,4,2,2,6,9,9,8,8,1694.0,1.0,278.0,17.65,96.0,2.4227369953259754,5.924633502960205,5.068914890289307
14时14分00秒.124,2,2,3,3,2,2,3,4,4,3,4,6,8,8,6,8,5,2,2,7,16,18,18,17,5,2,4,10,32,41,51,50,4,4,2,13,54,97,174,148,4,2,3,16,75,108,190,280,4,3,2,5,6,7,5,6,1,3,2,3,4,4,4,4,5,2,4,4,3,4,4,3,4,2,3,5,3,2,4,5,2,2,3,4,5,3,2,2,4,3,2,6,9,9,11,10,1719.0,1.0,280.0,17.91,96.0,2.395423639123234,5.924633502960205,5.068914890289307
14时14分00秒.159,3,2,2,2,3,4,3,3,2,3,2,3,6,6,8,7,4,2,3,10,16,18,18,17,5,3,1,10,30,41,53,52,5,2,4,13,54,97,174,149,4,1,2,15,75,107,189,279,3,2,3,4,5,5,3,5,3,3,3,4,4,4,4,4,3,4,3,3,6,6,4,5,2,3,4,2,5,4,3,4,2,4,1,2,4,2,4,4,4,2,4,7,9,8,9,9,1707.0,1.0,279.0,17.78,96.0,2.410229015808362,5.924633502960205,5.068914890289307
14时14分00秒.225,2,3,4,2,4,4,3,6,5,3,3,5,7,6,8,8,4,3,3,8,16,18,18,17,5,2,3,11,30,39,50,50,4,3,4,13,54,97,174,149,5,2,4,15,77,107,189,279,4,2,5,6,5,5,6,5,3,2,3,4,5,4,4,2,2,3,2,3,4,4,4,3,2,3,2,3,2,4,5,4,4,2,2,3,3,3,4,4,4,5,3,8,8,9,10,8,1721.0,2.0,279.0,17.93,96.0,2.385696174626435,5.907902240753174,5.071760654449463
14时14分00秒.258,2,2,3,2,2,4,3,2,3,1,3,4,7,8,7,8,4,3,2,8,16,21,18,19,4,2,3,11,31,40,52,50,5,2,3,12,54,97,174,149,6,3,2,13,77,107,189,279,3,3,4,4,7,4,4,5,4,2,2,5,5,5,5,5,5,4,2,4,5,5,4,5,4,2,2,3,3,5,3,3,2,2,3,2,1,2,2,3,4,2,3,6,10,8,10,9,1712.0,1.0,279.0,17.83,96.0,2.4030734462239285,5.907902240753174,5.071760654449463
14时14分00秒.309,3,2,2,3,4,4,3,4,4,4,3,5,4,7,7,6,4,3,4,9,16,18,18,17,5,3,3,11,31,41,52,50,4,4,1,12,54,99,174,149,5,2,3,15,77,109,190,279,3,4,4,6,5,4,5,5,4,2,2,2,5,4,3,4,2,2,2,2,4,3,3,5,4,2,3,2,4,3,3,4,2,1,4,3,3,3,4,2,4,2,4,5,9,9,8,9,1709.0,1.0,279.0,17.8,96.0,2.415020575304294,5.907902240753174,5.071760654449463
14时14分00秒.356,2,2,4,2,3,2,3,3,4,4,4,6,7,5,8,8,4,4,4,9,16,18,18,17,4,4,2,11,31,41,52,51,5,2,2,12,55,97,172,149,4,4,2,13,77,107,189,279,3,2,2,4,5,5,6,5,2,2,4,4,5,4,5,5,3,4,4,5,5,5,3,4,3,2,2,2,3,4,2,2,2,3,3,2,4,2,2,2,4,3,2,5,8,8,8,9,1705.0,2.0,279.0,17.76,96.0,2.410023629686923,5.907902240753174,5.071760654449463
14时14分00秒.409,4,3,4,2,5,2,4,3,3,4,3,7,8,7,5,6,5,5,2,8,16,16,18,17,3,1,2,11,30,40,52,51,5,3,4,12,54,99,172,148,5,2,4,13,75,108,189,279,4,2,4,6,5,5,5,5,3,1,4,4,5,4,4,3,3,4,4,3,5,3,4,4,4,2,2,2,2,3,3,4,2,4,4,2,2,3,2,4,4,2,3,7,9,9,9,9,1710.0,1.0,279.0,17.81,96.0,2.400236813322537,5.907902240753174,5.071760654449463
14时14分00秒.458,2,3,2,3,3,2,2,2,3,3,3,5,5,5,6,6,4,4,2,9,15,18,18,17,4,3,2,11,30,40,52,51,5,2,3,14,54,98,173,148,3,2,2,13,75,107,189,279,2,2,2,4,5,5,3,5,3,2,2,3,4,4,5,5,2,2,2,5,5,4,4,4,3,3,2,2,2,2,3,3,4,1,2,2,1,1,1,2,6,3,4,7,8,9,9,8,1674.0,1.0,279.0,17.44,96.0,2.4588797608937156,5.9498209953308105,5.057347774505615
14时14分00秒.510,4,2,3,3,3,2,3,4,5,2,2,5,6,6,8,6,4,4,4,6,15,17,18,16,4,1,2,11,29,41,51,49,4,3,3,14,54,97,175,148,4,3,3,13,76,107,189,280,4,4,2,5,7,5,5,4,4,2,3,4,4,3,4,2,3,1,2,2,5,4,4,4,4,3,4,2,5,4,4,3,3,4,4,3,3,3,4,2,5,5,3,6,8,9,9,9,1705.0,1.0,280.0,17.76,96.0,2.413980416406876,5.9498209953308105,5.057347774505615
14时14分00秒.558,4,3,3,1,1,3,2,2,4,4,4,5,6,6,6,6,4,2,2,9,18,17,18,18,6,3,4,11,32,40,51,49,5,3,3,14,54,97,175,148,5,1,4,16,76,108,189,280,4,4,4,2,5,5,5,5,4,4,2,5,5,5,4,5,5,4,3,6,5,5,5,4,4,3,3,2,4,2,3,3,2,4,3,2,2,2,3,2,4,2,2,8,9,8,8,9,1721.0,1.0,280.0,17.93,96.0,2.392032462342647,5.9498209953308105,5.057347774505615
14时14分00秒.609,3,2,2,2,4,4,4,5,3,2,4,6,8,9,7,8,4,2,2,8,17,17,17,16,3,2,3,10,32,41,51,50,5,2,3,13,54,98,174,148,4,2,3,14,76,108,189,280,5,4,5,5,6,5,4,4,3,3,2,3,5,3,3,2,4,4,2,2,3,4,4,4,2,2,2,3,4,2,4,4,2,2,4,5,3,5,3,3,4,2,3,5,9,9,9,9,1710.0,2.0,280.0,17.81,96.0,2.4085659861787816,5.9498209953308105,5.057347774505615
14时14分00秒.656,2,1,4,1,3,2,2,3,2,2,2,5,8,9,7,6,4,3,1,8,17,17,19,19,5,2,4,10,32,41,52,50,4,2,4,13,53,98,174,147,4,4,2,12,75,108,189,280,4,5,3,4,5,5,5,6,3,3,2,6,5,4,6,3,3,4,4,6,7,3,5,5,5,4,2,2,4,2,2,2,2,2,4,2,2,2,2,2,3,3,5,5,9,9,10,9,1712.0,1.0,280.0,17.83,96.0,2.403427800760131,5.9498209953308105,5.057347774505615
14时14分00秒.708,2,4,4,4,4,5,4,4,5,3,2,5,9,8,8,7,4,4,2,7,17,17,17,16,5,2,2,10,30,41,52,50,4,2,2,11,53,98,174,148,5,2,2,12,75,109,189,280,4,3,4,5,5,4,4,4,3,2,3,4,3,3,3,3,4,2,1,5,4,4,4,4,4,3,2,4,4,4,4,3,2,3,2,5,4,3,4,3,4,4,4,8,9,8,9,8,1713.0,1.0,280.0,17.84,96.0,2.4027555100587175,5.908056259155273,5.068009376525879
14时14分00秒.759,4,2,3,1,2,3,3,3,3,1,2,6,8,7,7,6,4,3,4,9,16,19,17,18,5,4,2,11,30,41,52,51,4,2,4,13,55,98,174,147,5,4,2,12,75,110,188,279,3,4,3,5,4,5,5,5,2,4,4,6,4,5,5,5,3,3,2,5,5,5,4,5,1,2,2,2,3,2,5,3,2,1,3,4,2,2,2,2,4,3,4,8,8,8,8,9,1710.0,1.0,279.0,17.81,96.0,2.4038314548405864,5.908056259155273,5.068009376525879
14时14分00秒.808,4,2,2,3,3,5,3,4,5,4,4,6,6,7,5,7,5,2,2,7,15,17,17,16,5,3,4,11,29,42,51,51,5,2,3,13,55,100,175,148,5,2,3,14,75,109,188,279,4,2,3,6,6,5,5,5,2,4,4,5,5,3,4,3,3,3,4,3,4,4,4,3,1,2,2,4,3,3,4,5,2,1,3,4,5,2,3,2,4,3,4,7,9,8,8,8,1714.0,1.0,279.0,17.85,96.0,2.401321704261023,5.908056259155273,5.068009376525879
14时14分00秒.859,2,2,2,2,1,1,4,1,4,3,2,6,6,8,8,8,4,2,4,10,17,17,17,18,5,3,2,11,32,42,51,51,5,4,4,13,55,99,174,148,5,2,1,14,76,109,188,281,5,3,2,5,5,5,5,6,2,4,4,5,5,5,5,5,5,4,1,6,5,4,4,5,3,3,2,3,3,2,2,2,4,1,3,1,3,2,2,1,4,3,3,7,8,10,8,9,1718.0,1.0,281.0,17.9,96.0,2.402516148852724,5.908056259155273,5.068009376525879
14时14分00秒.909,2,4,4,3,4,4,4,3,5,2,3,6,8,8,9,9,4,3,2,9,17,16,17,18,4,3,2,10,30,41,51,50,4,4,4,13,56,99,176,153,5,3,3,14,76,110,189,286,4,4,4,6,6,5,4,4,3,3,3,4,4,3,2,3,2,3,3,5,4,3,5,4,2,2,3,4,4,3,4,5,4,4,4,4,4,4,5,3,5,5,2,5,7,9,9,8,1750.0,2.0,286.0,18.23,96.0,2.387027525640051,5.894285678863525,5.073143005371094
14时14分00秒.988,2,3,2,3,2,2,3,2,4,4,4,5,8,7,9,7,4,2,3,5,17,18,17,18,5,2,3,12,30,41,51,51,4,3,2,16,55,98,175,153,5,4,4,18,76,109,188,286,3,2,3,4,4,6,5,5,3,4,4,5,5,4,5,5,3,4,4,5,6,4,5,4,4,5,2,4,4,3,2,2,1,3,4,3,3,4,3,1,5,4,3,7,9,9,10,9,1748.0,1.0,286.0,18.21,96.0,2.384486574812422,5.894285678863525,5.073143005371094
14时14分01秒.024,2,3,2,3,3,3,4,4,5,2,3,7,8,8,6,6,4,3,3,9,16,17,17,18,4,3,4,12,31,41,51,51,5,2,4,16,55,100,178,153,5,4,3,18,76,110,189,287,4,3,4,6,5,4,5,6,4,4,3,4,3,3,2,2,3,2,3,3,4,4,5,4,4,2,2,4,2,4,3,4,3,2,3,4,4,3,4,3,3,4,3,7,8,9,9,8,1750.0,2.0,287.0,18.23,96.0,2.397941702411313,5.894285678863525,5.073143005371094
14时14分01秒.058,3,1,3,3,3,2,3,2,4,3,2,6,6,5,8,8,4,3,3,10,16,17,17,20,4,3,4,12,32,41,51,51,5,2,3,16,55,100,174,148,4,3,2,16,77,109,189,285,3,5,4,5,5,6,4,5,5,4,3,5,4,4,5,5,4,2,4,5,5,4,4,4,5,5,3,2,5,2,1,2,2,3,2,3,2,2,1,2,4,2,3,6,9,10,8,9,1735.0,1.0,285.0,18.07,96.0,2.3955642692610413,5.894285678863525,5.073143005371094
14时14分01秒.108,1,2,4,5,3,4,3,4,4,3,2,6,8,7,7,6,5,3,4,10,16,17,17,16,4,2,2,12,32,39,51,51,4,4,3,16,55,99,174,148,5,3,1,18,77,109,191,281,4,2,2,8,5,4,5,5,4,2,4,4,3,2,4,1,4,4,4,5,5,4,4,4,3,3,4,4,5,3,4,5,2,2,3,4,4,2,2,2,3,4,4,8,7,8,9,9,1735.0,1.0,281.0,18.07,96.0,2.3828703087496823,5.894285678863525,5.073143005371094
14时14分01秒.158,2,4,3,1,2,4,4,2,4,4,1,6,7,5,8,6,4,3,4,11,19,20,17,19,6,3,3,12,32,43,52,50,5,3,3,18,55,99,176,152,5,4,4,17,77,109,189,287,4,3,4,5,6,4,6,5,4,4,2,4,4,6,5,5,4,2,1,5,5,4,4,4,2,3,3,3,2,2,2,2,3,2,2,2,3,3,3,4,3,4,2,7,8,9,8,9,1755.0,1.0,287.0,18.28,96.0,2.385187567293401,5.88746452331543,5.044159412384033
14时14分01秒.207,6,4,2,4,3,4,4,3,4,4,3,6,8,7,9,6,5,3,2,9,16,18,19,17,3,2,3,12,30,40,50,51,4,2,5,17,54,101,176,153,5,2,2,17,77,109,191,286,4,3,4,7,6,5,3,4,4,2,2,5,2,2,2,3,3,1,4,5,2,3,3,2,2,2,4,3,3,5,4,4,4,2,2,3,2,3,3,3,5,3,3,6,7,8,7,8,1735.0,1.0,286.0,18.07,96.0,2.4172852256274786,5.88746452331543,5.044159412384033
14时14分01秒.259,2,2,1,3,2,2,2,2,3,2,2,5,6,6,8,6,5,3,3,11,16,20,19,17,7,2,2,15,31,40,52,50,5,1,2,17,54,100,176,152,4,3,1,20,77,109,189,281,4,3,2,7,4,5,5,5,4,3,4,8,6,5,5,5,3,2,4,6,4,4,4,4,2,2,3,3,2,3,2,2,2,3,2,2,4,2,2,3,4,4,3,8,8,9,10,10,1739.0,1.0,281.0,18.11,96.0,2.3874975610463536,5.88746452331543,5.044159412384033
14时14分01秒.308,4,2,3,3,4,2,3,4,4,2,4,7,8,8,8,8,5,1,2,10,16,19,17,17,4,4,2,14,28,41,52,50,5,2,3,16,54,100,176,154,5,4,2,18,77,111,189,288,3,3,4,8,5,6,5,3,3,2,2,4,3,3,4,4,4,1,2,5,6,5,4,5,2,3,4,3,3,5,5,3,4,1,3,4,4,4,3,4,3,4,2,8,10,9,8,8,1761.0,1.0,288.0,18.34,96.0,2.383798873902825,5.88746452331543,5.044159412384033
14时14分01秒.360,1,2,3,1,2,4,2,2,4,2,4,7,8,7,8,8,4,3,4,10,18,18,21,19,5,3,1,14,32,41,51,50,4,4,3,16,54,100,176,154,5,2,4,20,77,110,188,288,4,1,4,5,5,3,4,5,2,5,3,7,5,5,5,5,3,3,4,6,4,4,4,3,2,2,4,4,4,4,1,2,4,2,4,3,2,2,3,4,5,2,2,6,9,9,9,9,1761.0,1.0,288.0,18.34,96.0,2.3824479237350613,5.893526554107666,5.070130825042725
14时14分01秒.406,4,4,1,5,4,2,4,2,4,3,3,7,9,8,6,8,4,3,2,9,16,18,17,17,4,2,2,13,30,41,51,50,5,3,3,16,56,100,176,154,4,3,4,18,77,111,188,285,4,4,4,6,5,4,6,4,5,4,2,4,4,3,3,4,3,2,3,4,4,4,4,4,3,2,2,4,4,4,3,3,2,4,2,3,4,5,3,2,5,2,2,6,9,8,8,7,1747.0,1.0,285.0,18.2,96.0,2.392483005018148,5.893526554107666,5.070130825042725
14时14分01秒.458,2,3,1,2,3,1,2,2,5,4,4,6,8,6,8,9,4,3,3,10,16,18,20,17,3,2,2,13,30,41,52,50,5,3,3,16,54,100,176,154,5,2,2,18,78,111,189,287,5,4,2,3,5,5,5,5,4,2,2,6,5,4,4,5,3,3,3,7,6,5,4,4,2,1,2,4,3,3,3,2,1,3,2,2,3,4,3,2,4,5,3,9,7,9,10,9,1750.0,1.0,287.0,18.23,96.0,2.3991832623896427,5.893526554107666,5.070130825042725
14时14分01秒.508,4,5,4,3,3,4,2,4,4,4,3,7,8,8,7,7,5,4,2,9,15,17,18,17,5,2,2,16,31,41,51,52,6,3,3,16,55,100,177,154,5,3,4,20,77,111,189,287,5,2,3,5,6,5,4,5,3,2,3,4,5,4,4,4,4,2,3,5,2,4,3,4,2,4,2,4,3,4,3,5,3,2,4,4,3,4,4,4,5,2,1,7,8,9,8,8,1768.0,1.0,287.0,18.42,96.0,2.373647146047602,5.893526554107666,5.070130825042725
14时14分01秒.573,3,5,2,3,3,4,1,3,4,2,2,6,7,8,8,8,5,4,3,10,17,17,18,19,5,1,4,13,30,41,51,51,5,2,2,18,55,100,175,154,6,2,3,20,77,109,189,285,5,3,3,6,5,5,5,5,4,5,3,7,5,5,4,4,3,3,4,5,4,5,4,5,4,2,2,3,4,1,2,1,2,3,3,4,2,4,4,3,4,4,3,8,8,8,9,9,1764.0,1.0,285.0,18.38,96.0,2.3652771988055203,5.8656463623046875,5.073129177093506
14时14分01秒.607,2,4,3,4,4,2,3,3,5,2,4,7,7,8,6,8,4,3,4,11,17,16,18,17,4,2,2,13,30,41,51,51,6,4,2,18,54,100,176,154,5,3,1,18,77,109,189,286,3,2,3,6,6,4,4,4,2,3,3,4,4,5,4,2,4,3,2,4,4,4,4,4,2,3,3,4,3,4,4,4,3,3,3,4,1,2,3,2,4,2,2,7,8,9,8,8,1742.0,1.0,286.0,18.15,96.0,2.403478166394793,5.8656463623046875,5.073129177093506
14时14分01秒.659,2,4,3,2,2,2,2,1,5,3,4,6,6,7,8,8,5,3,2,11,17,19,20,20,8,2,4,16,30,41,51,49,4,2,1,18,55,100,176,154,5,4,4,20,76,110,189,287,4,5,3,6,6,6,5,4,3,3,4,6,5,4,4,3,3,2,4,5,4,5,5,5,2,2,2,2,3,2,2,3,2,2,4,4,2,3,2,2,3,3,5,8,9,8,9,10,1766.0,1.0,287.0,18.4,96.0,2.3726901922822345,5.8656463623046875,5.073129177093506
14时14分01秒.724,4,3,2,5,4,3,1,4,4,4,2,7,8,7,7,6,4,3,2,10,17,16,19,17,5,3,2,14,29,41,51,49,5,2,3,17,56,100,176,154,4,4,3,19,76,111,189,288,3,4,4,8,5,6,4,3,2,2,1,5,4,3,3,4,3,2,3,4,4,3,5,3,4,3,3,4,4,2,3,4,4,2,4,4,2,4,4,4,4,3,4,7,8,9,9,8,1755.0,1.0,288.0,18.28,96.0,2.392494208713867,5.8656463623046875,5.073129177093506
14时14分01秒.759,1,2,2,3,2,2,2,1,4,2,4,6,7,7,7,9,4,5,2,11,17,21,19,17,4,3,1,13,30,41,50,50,5,2,2,17,56,100,177,153,5,4,3,19,76,110,189,288,4,4,2,6,5,5,5,5,3,4,2,6,5,5,5,4,5,4,4,6,4,6,5,5,4,3,2,2,3,2,3,1,2,4,2,2,2,2,2,4,4,2,1,8,10,8,10,10,1757.0,1.0,288.0,18.3,96.0,2.390296700148345,5.8656463623046875,5.073129177093506
14时14分01秒.808,2,3,3,4,4,3,4,4,4,4,2,7,6,5,6,8,5,2,3,10,17,18,18,17,3,3,4,13,30,40,50,51,6,3,2,17,56,100,177,153,3,4,2,19,76,110,189,288,4,5,2,5,5,4,6,4,2,3,3,3,3,2,4,4,2,3,3,4,4,5,5,6,3,3,4,4,4,6,5,4,2,4,3,4,1,3,3,2,4,2,4,7,8,8,9,8,1754.0,1.0,288.0,18.27,96.0,2.393242583360766,5.901938438415527,5.070125579833984
14时14分01秒.857,1,2,2,1,2,3,1,1,5,2,2,8,8,8,9,8,4,5,3,10,17,20,20,17,6,3,3,13,30,40,50,50,4,3,2,17,55,100,177,153,3,3,2,18,76,110,187,288,3,3,5,8,4,4,5,5,4,3,3,6,5,5,5,5,2,2,2,5,4,4,5,4,3,1,2,2,2,3,2,4,2,1,2,1,2,3,2,3,5,4,3,7,9,10,9,9,1744.0,1.0,288.0,18.17,96.0,2.404501221822728,5.901938438415527,5.070125579833984
14时14分01秒.923,2,4,3,3,3,5,4,3,4,4,3,5,6,8,7,6,5,1,4,9,15,16,17,16,4,3,1,13,30,40,50,50,5,2,2,17,55,100,177,153,5,2,4,18,77,110,188,288,4,2,3,5,5,5,4,4,4,2,2,4,3,5,4,2,2,2,2,4,4,4,4,4,4,3,3,4,3,4,5,4,3,3,2,4,3,2,4,2,4,2,3,7,8,8,9,8,1733.0,1.0,288.0,18.05,96.0,2.4221493946154613,5.901938438415527,5.070125579833984
