##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时14分39秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时14分39秒.858,2,2,4,1,1,2,3,2,3,2,2,2,4,1,4,4,4,3,6,8,8,8,6,8,3,4,3,3,4,3,4,3,3,2,4,5,3,4,4,4,4,5,7,8,9,13,13,13,5,5,12,44,32,24,22,21,3,5,9,16,25,81,79,73,3,4,10,17,25,127,138,184,3,2,2,2,1,2,1,3,3,4,6,10,9,11,13,16,2,5,7,8,10,13,13,15,1343.0,1.0,184.0,13.99,96.0,2.0388882956780447,5.526061058044434,7.528295040130615
14时14分39秒.906,2,3,4,2,4,2,2,2,3,2,2,4,3,2,3,4,2,4,5,6,6,7,6,7,2,2,2,2,2,1,4,4,3,3,5,5,5,4,5,5,4,4,8,10,11,13,15,13,4,5,10,44,28,23,22,21,3,4,9,16,25,80,78,72,1,4,9,16,26,126,137,183,2,4,2,4,3,2,2,2,3,3,8,10,11,13,15,13,3,5,7,9,10,13,13,13,1335.0,1.0,183.0,13.91,96.0,2.033159029549697,5.526061058044434,7.528295040130615
14时14分39秒.958,2,2,1,2,2,1,2,1,2,4,4,1,4,2,2,2,4,5,6,7,8,8,9,10,4,3,5,4,3,1,2,2,4,4,3,5,5,3,5,5,4,4,6,8,10,13,13,13,4,5,11,45,29,23,23,21,3,6,9,16,25,80,79,72,2,5,9,16,25,123,137,183,1,2,3,4,3,3,2,1,4,5,7,8,9,13,14,16,2,4,7,9,10,13,13,13,1337.0,1.0,183.0,13.93,96.0,2.023975502643198,5.526061058044434,7.528295040130615
14时14分40秒.008,3,4,2,3,3,4,3,3,2,4,5,2,3,3,3,4,3,4,5,6,4,8,6,5,2,3,3,2,3,3,2,3,4,5,4,5,5,5,6,6,4,4,8,9,11,15,13,16,3,3,11,45,29,23,23,21,3,4,10,15,25,80,77,72,3,5,10,16,26,127,137,184,4,2,3,4,2,3,4,2,4,3,7,9,10,13,14,16,3,4,5,8,10,13,13,13,1354.0,2.0,184.0,14.1,96.0,2.0079799737839616,5.526061058044434,7.528295040130615
14时14分40秒.059,3,2,2,1,2,2,3,2,2,5,3,3,2,5,3,1,4,4,8,7,8,7,8,7,2,5,3,2,2,2,3,1,4,2,4,5,3,5,4,4,4,4,7,8,9,12,13,15,2,5,13,43,29,23,22,21,2,5,10,18,25,80,77,72,4,3,11,18,26,126,136,184,2,2,4,2,1,3,2,2,2,4,8,7,9,13,14,12,2,3,8,10,10,13,13,16,1334.0,1.0,184.0,13.9,96.0,2.036204455569963,5.510494709014893,7.535982131958008
14时14分40秒.107,2,2,4,3,4,4,5,5,2,3,5,4,3,4,3,2,4,4,5,7,5,5,7,8,4,2,2,5,2,5,2,3,3,4,5,4,5,6,7,5,2,5,6,10,10,15,16,14,3,5,13,44,29,21,22,21,4,5,9,16,25,80,77,71,2,5,9,18,27,125,138,183,3,2,4,4,4,3,3,4,5,4,8,8,10,13,14,12,3,6,6,9,10,13,13,12,1367.0,2.0,183.0,14.24,96.0,1.974659648062224,5.510494709014893,7.535982131958008
14时14分40秒.158,3,3,1,2,3,4,2,1,2,4,4,3,4,4,3,2,2,6,5,8,7,8,7,8,3,3,3,4,4,4,4,1,4,4,3,4,4,5,2,5,3,5,8,9,10,14,13,13,4,5,12,44,29,22,22,21,3,5,9,16,25,80,78,72,4,6,11,16,25,125,138,183,4,3,2,2,2,3,2,2,3,5,7,9,10,13,13,12,3,4,7,8,10,12,15,14,1348.0,1.0,183.0,14.04,96.0,2.0097390749849686,5.510494709014893,7.535982131958008
14时14分40秒.207,4,4,2,5,2,2,4,3,2,3,4,2,2,3,3,2,3,4,7,5,6,6,6,6,1,3,2,3,2,2,2,4,3,4,4,8,4,5,5,5,4,3,6,10,11,14,13,15,4,7,12,44,28,22,21,21,3,4,10,18,26,80,77,72,3,4,9,16,26,125,137,183,3,4,4,2,4,4,3,4,5,4,8,9,11,13,13,15,3,5,8,10,10,14,13,13,1357.0,1.0,183.0,14.14,96.0,1.9903870312495258,5.510494709014893,7.535982131958008
14时14分40秒.257,2,2,2,2,1,1,2,4,2,2,2,3,4,2,3,4,3,5,5,7,8,8,6,8,3,3,3,2,3,2,4,2,3,4,5,3,4,5,4,4,3,4,6,10,9,13,16,13,2,5,11,44,32,22,21,21,2,4,10,16,26,81,77,73,3,5,10,16,26,125,136,183,3,3,2,2,2,4,1,1,4,3,8,9,11,13,13,13,4,4,5,9,10,13,15,12,1331.0,1.0,183.0,13.86,96.0,2.038220403507141,5.510494709014893,7.535982131958008
14时14分40秒.307,3,3,3,4,3,4,3,2,2,2,3,2,4,2,2,3,3,4,4,5,7,5,5,8,3,3,2,2,2,4,4,3,4,4,6,5,6,5,6,6,4,5,8,10,12,13,15,15,2,4,11,44,31,22,22,21,4,4,10,16,26,81,77,71,2,4,10,16,26,125,138,183,4,3,4,4,3,4,4,4,3,4,6,8,10,13,13,13,2,4,8,8,10,13,12,14,1354.0,2.0,183.0,14.1,96.0,1.999984181606071,5.513293743133545,7.514032363891602
14时14分40秒.357,1,2,1,2,3,4,2,2,2,3,2,4,4,2,4,4,4,4,5,5,8,8,7,7,2,3,3,3,3,2,2,2,3,3,5,3,4,5,3,4,2,3,5,9,10,15,14,14,3,5,13,44,31,23,22,21,4,5,10,16,26,82,79,71,3,4,9,16,26,125,137,182,2,4,2,3,2,3,1,2,4,4,7,8,9,13,13,13,3,4,8,9,10,13,12,13,1331.0,1.0,182.0,13.86,96.0,2.038884961967465,5.513293743133545,7.514032363891602
14时14分40秒.406,3,3,4,3,3,4,4,3,4,3,4,3,3,2,2,2,5,5,5,6,6,7,7,6,2,3,2,2,2,3,4,2,1,3,4,5,5,5,6,7,4,5,7,10,10,14,16,13,5,5,12,44,29,23,22,20,2,4,10,16,26,80,78,71,4,5,9,16,26,126,137,183,2,4,2,4,3,5,4,3,3,5,6,9,11,13,15,12,2,5,7,10,10,12,12,12,1356.0,1.0,183.0,14.12,96.0,1.9947263858026356,5.513293743133545,7.514032363891602
14时14分40秒.460,2,3,2,3,3,2,3,4,3,1,2,3,2,4,3,3,2,5,7,7,6,8,8,7,2,3,4,3,2,4,2,2,5,3,4,3,4,5,3,3,5,3,6,10,10,14,16,13,4,5,11,44,29,23,22,22,5,5,10,16,26,81,78,72,2,4,10,18,26,126,137,183,3,1,2,3,1,2,3,2,2,5,8,9,11,13,13,12,3,5,7,10,11,14,12,16,1349.0,1.0,183.0,14.05,96.0,2.0141628088640586,5.513293743133545,7.514032363891602
14时14分40秒.503,3,3,3,3,5,2,4,4,3,2,3,2,3,3,2,3,3,4,5,7,6,5,7,8,2,4,2,3,2,3,3,2,2,2,4,7,4,6,6,5,3,4,8,9,11,13,15,16,5,5,11,44,32,23,22,21,4,3,9,16,26,81,77,72,2,4,10,16,29,125,137,183,2,4,3,5,4,3,4,4,3,5,7,9,11,13,13,12,3,4,8,10,11,13,14,13,1364.0,2.0,183.0,14.21,96.0,1.9848650334869773,5.513293743133545,7.514032363891602
14时14分40秒.568,2,3,3,3,4,2,1,1,2,2,3,2,3,4,2,3,5,4,6,8,9,10,9,10,4,4,4,3,2,2,3,3,2,4,3,4,5,4,4,4,2,5,8,8,10,13,15,14,5,5,11,43,32,23,23,21,4,4,10,18,29,81,77,72,1,4,10,18,27,127,137,184,3,2,4,3,2,1,2,1,2,3,7,9,11,13,13,12,3,4,7,9,13,13,14,13,1361.0,1.0,184.0,14.18,96.0,2.0035980561465117,5.495591640472412,7.493387222290039
14时14分40秒.612,4,3,3,4,5,1,4,2,3,4,2,3,4,2,2,3,2,4,5,6,9,9,8,9,3,4,4,3,4,1,3,2,3,3,4,7,5,5,5,5,4,4,6,9,11,15,14,14,3,5,11,44,30,22,21,21,4,4,9,17,26,81,77,72,4,6,10,17,27,126,137,183,4,3,3,2,4,4,4,4,4,3,8,9,11,13,13,12,3,5,7,9,11,13,13,13,1371.0,1.0,183.0,14.28,96.0,1.9728363124880872,5.495591640472412,7.493387222290039
14时14分40秒.658,4,2,1,2,2,3,3,2,4,4,2,3,3,3,2,3,5,4,7,8,7,8,8,8,4,3,3,4,4,3,4,4,3,3,3,5,3,4,4,4,4,4,8,9,11,15,14,14,2,6,11,44,31,22,21,21,3,5,9,17,26,81,77,72,3,4,10,17,27,126,137,184,5,2,2,1,3,2,2,2,3,5,8,8,9,13,13,12,4,4,6,11,11,13,13,13,1356.0,1.0,184.0,14.12,96.0,2.003970528144685,5.495591640472412,7.493387222290039
14时14分40秒.709,3,4,4,3,4,4,3,1,3,2,3,4,3,2,2,2,2,4,5,6,7,8,6,6,2,2,4,4,4,5,3,3,3,3,5,6,4,5,5,5,3,5,6,9,11,15,16,16,3,5,11,44,31,21,21,21,3,5,9,17,26,81,79,73,3,5,11,17,27,127,140,186,4,3,3,4,4,2,3,3,4,4,6,9,13,13,13,14,2,5,7,8,9,12,13,12,1371.0,1.0,186.0,14.28,96.0,2.0063871662683193,5.495591640472412,7.493387222290039
14时14分40秒.758,2,2,4,3,3,2,3,4,4,1,2,2,3,5,3,2,4,4,8,8,10,11,10,8,2,4,4,2,2,3,2,2,2,4,4,4,4,3,4,3,3,5,7,8,10,14,14,14,4,5,11,43,32,24,24,21,2,5,10,17,26,82,77,73,3,3,10,17,26,127,140,183,4,3,2,1,1,2,2,3,3,3,7,9,10,13,13,13,4,4,8,10,10,14,15,16,1367.0,1.0,183.0,14.24,96.0,2.0017901603023724,5.495591640472412,7.493387222290039
14时14分40秒.808,4,4,4,2,5,4,4,2,4,3,3,2,2,2,2,2,1,4,5,5,7,8,8,8,2,3,2,3,2,3,2,4,2,5,5,6,6,5,6,4,2,3,7,9,11,13,16,12,3,4,11,43,29,24,23,21,3,4,10,17,26,82,77,73,4,5,10,16,29,127,138,185,2,2,3,5,4,3,5,4,4,5,6,8,10,13,13,13,2,6,6,8,10,13,13,13,1363.0,1.0,185.0,14.2,96.0,2.0065030200613365,5.519809246063232,7.5088043212890625
14时14分40秒.859,2,4,1,1,2,2,2,3,3,3,2,4,2,3,2,4,2,4,5,8,9,9,9,10,3,2,4,5,1,3,2,2,2,4,3,5,4,5,4,2,3,5,8,8,10,12,14,12,3,4,14,43,32,24,23,22,4,3,10,17,26,79,77,73,3,5,10,16,28,126,137,183,2,2,2,2,1,2,4,4,4,5,5,9,11,13,13,13,4,3,6,10,10,13,15,13,1347.0,1.0,183.0,14.03,96.0,2.016211087806244,5.519809246063232,7.5088043212890625
14时14分40秒.909,2,2,4,2,2,3,2,3,3,1,4,3,2,2,1,4,2,4,5,8,7,8,7,8,2,1,2,2,3,2,3,4,4,4,4,4,5,5,5,5,3,5,8,9,11,14,14,12,2,5,16,43,30,24,23,22,2,3,8,16,26,79,77,73,3,5,8,16,27,127,137,184,3,5,2,4,2,2,3,4,4,5,6,9,10,13,13,13,3,4,8,9,9,13,13,12,1345.0,1.0,184.0,14.01,96.0,2.0241713177590537,5.519809246063232,7.5088043212890625
14时14分40秒.958,2,3,2,4,1,3,3,2,3,2,3,3,5,3,4,2,4,6,7,8,9,8,9,7,2,3,4,3,2,2,2,3,2,2,6,4,4,4,6,4,2,3,8,10,11,13,13,14,4,5,12,43,31,24,21,22,3,5,11,16,26,79,77,72,5,4,10,19,27,126,137,184,2,3,4,2,2,2,1,2,2,4,8,8,12,13,15,13,4,4,8,10,11,16,13,15,1367.0,1.0,184.0,14.24,96.0,1.984857636302405,5.519809246063232,7.5088043212890625
14时14分41秒.010,4,4,4,3,3,4,4,4,2,4,2,4,4,2,3,3,2,5,6,7,7,6,8,9,2,4,3,3,3,4,2,3,3,5,6,6,6,6,5,5,3,4,8,10,11,15,16,16,2,5,12,45,31,24,21,22,2,4,9,16,26,79,76,72,3,5,10,17,25,126,137,185,2,4,4,5,3,3,3,4,3,4,8,9,11,13,13,13,3,4,8,9,10,11,12,14,1380.0,2.0,185.0,14.38,96.0,1.9636841524378612,5.492029190063477,7.4391303062438965
14时14分41秒.057,2,3,2,3,3,4,2,2,4,5,4,3,3,4,4,3,2,4,8,8,8,10,9,5,1,3,4,3,3,2,2,2,2,4,4,4,5,4,3,3,1,4,8,9,11,17,15,16,4,4,11,43,31,24,22,22,3,4,9,16,27,79,76,72,2,5,9,17,25,127,137,184,4,2,2,2,3,2,2,3,4,5,7,9,9,13,13,13,5,3,8,10,11,15,14,14,1361.0,1.0,184.0,14.18,96.0,1.9956411181129554,5.492029190063477,7.4391303062438965
14时14分41秒.108,3,5,5,2,3,4,2,4,1,4,3,2,1,2,2,2,3,5,5,5,8,8,8,7,2,4,5,4,4,4,3,2,3,3,4,6,5,8,5,5,2,4,7,10,11,15,15,16,3,5,13,43,31,22,23,22,2,5,9,16,26,79,77,71,3,4,10,17,28,127,137,184,3,3,5,4,3,4,3,3,5,3,7,10,11,11,15,12,3,5,8,8,9,13,11,13,1370.0,1.0,184.0,14.27,96.0,1.9787215880517408,5.492029190063477,7.4391303062438965
14时14分41秒.157,1,2,3,2,4,2,4,2,4,4,3,4,3,4,3,3,4,4,6,8,7,9,8,10,2,3,3,5,2,4,2,3,2,3,4,5,4,4,5,5,4,5,8,9,11,15,13,16,2,4,13,43,31,22,23,22,2,6,10,18,26,79,77,70,3,4,10,17,26,126,137,184,2,3,2,0,1,2,3,3,4,4,8,9,9,13,13,15,3,3,7,10,13,16,15,13,1367.0,1.0,184.0,14.39,95.0,1.9686020232393502,5.492029190063477,7.4391303062438965
14时14分41秒.209,1,4,3,5,2,2,4,2,2,2,1,1,3,3,2,2,3,4,6,6,8,8,8,8,3,2,2,3,3,2,4,3,3,3,5,5,5,6,5,6,3,2,8,8,11,15,13,15,3,5,13,43,31,23,23,22,3,4,8,17,26,79,77,70,4,3,9,17,26,126,137,185,3,4,5,4,4,3,3,3,4,4,8,9,10,11,13,12,4,5,8,9,9,13,14,11,1352.0,1.0,185.0,14.08,96.0,2.0077665106086937,5.492029190063477,7.4391303062438965
14时14分41秒.260,3,2,2,2,3,2,2,4,4,3,4,2,3,4,3,4,4,5,8,7,6,7,9,8,3,4,4,2,4,1,1,3,2,4,4,4,5,4,3,6,3,3,6,8,11,15,13,15,4,4,12,44,32,26,23,22,3,4,10,17,26,79,76,71,3,4,9,16,26,126,137,185,2,3,2,2,1,4,3,1,4,4,7,9,10,13,13,16,4,4,7,9,11,15,16,14,1362.0,1.0,185.0,14.19,96.0,1.9964924251450011,5.513949871063232,7.513949871063232
14时14分41秒.310,2,4,3,2,5,3,2,2,4,2,1,3,3,2,1,2,2,3,4,4,6,8,5,8,2,2,3,3,4,2,3,3,2,2,5,4,6,5,5,5,3,3,8,10,11,14,16,14,2,4,12,43,32,21,22,20,4,5,10,16,25,79,76,71,2,3,9,16,26,127,138,186,3,2,4,3,5,4,4,4,4,5,8,9,10,13,13,13,4,3,6,10,9,13,13,13,1340.0,1.0,186.0,13.96,96.0,2.0384082127680294,5.513949871063232,7.513949871063232
14时14分41秒.359,1,3,1,4,4,1,3,3,2,2,4,5,5,4,4,5,5,4,6,5,6,7,7,8,2,2,4,2,2,2,4,2,2,3,4,4,3,4,5,3,2,4,8,10,10,16,16,16,3,5,12,44,31,25,23,23,3,4,9,16,25,79,76,72,4,4,10,18,25,127,138,186,4,2,4,3,2,2,1,3,4,4,8,9,10,13,13,13,4,3,8,9,11,13,15,13,1362.0,1.0,186.0,14.19,96.0,2.0075558979438743,5.513949871063232,7.513949871063232
14时14分41秒.408,3,2,4,4,4,3,4,4,2,2,2,3,2,4,2,3,3,3,6,7,7,7,6,6,2,4,3,2,3,1,3,2,4,4,4,5,5,5,5,4,3,4,8,10,11,15,16,16,3,5,12,44,31,22,22,21,3,5,10,16,26,79,76,70,2,5,9,16,25,125,138,186,4,3,4,3,5,3,3,2,3,4,9,9,11,13,13,10,3,5,6,10,10,12,14,13,1355.0,1.0,186.0,14.11,96.0,2.005413487524942,5.513949871063232,7.513949871063232
14时14分41秒.457,2,2,2,2,1,2,2,3,2,4,3,3,4,3,3,4,3,3,5,7,6,6,8,8,3,4,3,2,4,3,2,2,3,4,3,5,4,4,4,4,4,3,7,9,11,14,16,16,2,3,12,44,31,23,22,22,3,4,10,16,27,79,78,70,2,5,11,18,26,125,138,186,2,3,3,3,2,1,1,2,4,5,7,9,10,13,13,15,2,4,8,9,10,12,16,13,1346.0,1.0,186.0,14.02,96.0,2.0294799919130577,5.513949871063232,7.513949871063232
14时14分41秒.507,4,4,5,2,2,2,3,3,2,2,2,3,2,1,2,2,3,4,5,6,5,7,8,6,3,2,2,3,3,3,3,2,3,5,8,5,4,5,6,4,4,5,7,9,11,14,16,16,4,6,12,43,30,23,23,22,3,4,10,16,25,79,76,70,3,6,10,16,27,126,137,187,3,2,4,3,4,2,4,2,4,3,7,9,11,13,13,13,2,4,5,10,10,12,14,13,1353.0,1.0,187.0,14.09,96.0,2.0140935868360335,5.494087219238281,7.527346611022949
14时14分41秒.560,3,2,3,3,1,2,3,2,3,4,3,4,4,5,3,4,3,4,5,6,6,6,7,6,1,2,3,3,3,4,2,2,2,4,5,6,4,4,5,5,2,4,8,9,10,16,16,16,4,4,12,44,30,23,23,22,2,4,9,16,25,79,77,71,2,4,10,16,26,126,139,187,2,2,1,2,1,2,4,2,3,3,8,9,10,13,16,13,4,3,8,10,10,12,13,13,1347.0,1.0,187.0,14.03,96.0,2.0365771342405674,5.494087219238281,7.527346611022949
14时14分41秒.607,4,3,3,2,3,4,2,2,5,2,1,2,2,1,3,2,1,4,4,4,6,6,7,8,2,4,3,3,4,2,2,5,2,4,5,5,5,5,5,5,3,5,7,10,10,16,16,15,3,4,12,44,30,23,23,21,3,3,9,16,25,80,77,71,4,5,11,16,27,126,139,188,2,4,3,4,4,3,2,4,3,5,7,9,10,13,13,12,2,3,6,9,9,12,13,13,1349.0,1.0,188.0,14.05,96.0,2.0381937829860597,5.494087219238281,7.527346611022949
14时14分41秒.660,1,3,2,1,2,1,2,2,2,4,5,4,4,2,4,4,2,4,5,6,8,7,6,7,2,4,3,2,2,2,3,2,3,4,4,3,4,5,4,5,4,4,8,9,11,16,16,15,5,4,12,44,30,26,23,22,3,5,10,16,25,79,77,71,5,4,10,16,26,127,137,188,3,2,1,3,2,1,3,3,4,5,8,9,10,13,13,14,3,4,6,11,10,12,13,15,1356.0,1.0,188.0,14.12,96.0,2.023493465441195,5.494087219238281,7.527346611022949
14时14分41秒.709,3,2,1,2,2,4,4,3,4,2,1,4,2,2,1,2,4,5,5,5,5,7,8,6,2,4,2,2,2,4,2,3,3,4,5,5,7,4,6,5,4,3,7,10,11,16,15,15,2,5,11,43,30,22,22,22,4,4,9,16,25,80,77,71,2,4,9,16,25,126,138,189,3,3,4,3,4,2,4,3,4,4,5,8,10,12,13,14,2,3,6,9,10,12,13,13,1341.0,1.0,189.0,13.97,96.0,2.050719679990816,5.547725677490234,7.532065391540527
14时14分41秒.759,3,1,3,2,1,3,3,2,2,3,3,3,5,5,4,5,3,4,5,5,8,8,7,7,2,3,3,2,3,2,2,2,3,4,4,5,5,4,4,5,2,4,6,9,11,15,17,15,2,5,11,43,30,23,22,22,4,6,10,18,26,79,77,71,2,5,10,16,26,126,138,188,2,1,5,3,2,1,2,0,4,6,7,9,12,14,13,13,4,4,8,11,9,12,13,13,1355.0,1.0,188.0,14.26,95.0,2.0103231626831115,5.547725677490234,7.532065391540527
14时14分41秒.807,4,2,3,4,4,2,3,2,2,3,4,2,3,2,2,2,2,4,4,6,6,7,8,8,2,3,2,3,3,2,2,3,4,5,5,5,5,6,5,6,3,6,5,8,11,15,17,15,3,6,11,43,30,23,22,21,4,4,10,17,25,79,77,71,3,6,9,16,26,127,141,189,3,3,2,2,3,4,2,3,3,3,8,9,11,12,13,13,2,4,6,9,9,12,13,13,1355.0,2.0,189.0,14.11,96.0,2.0387700654698504,5.547725677490234,7.532065391540527
14时14分41秒.857,2,2,2,2,2,3,2,3,4,5,3,3,3,4,4,4,2,3,6,7,6,9,7,7,2,3,2,2,2,3,2,4,2,3,2,3,3,3,5,4,2,4,6,9,11,15,15,15,2,3,11,44,31,24,22,22,3,5,11,17,25,79,79,71,2,4,9,16,25,127,139,187,4,4,4,1,1,1,2,2,4,3,6,9,10,14,13,13,3,5,7,9,10,12,13,13,1338.0,1.0,187.0,13.94,96.0,2.058794159936832,5.547725677490234,7.532065391540527
14时14分41秒.912,1,3,3,2,3,2,2,2,2,2,2,2,1,2,3,2,2,3,4,5,5,7,9,7,2,3,3,3,3,5,3,5,2,4,5,6,5,6,4,5,2,5,7,10,10,15,15,14,4,4,13,44,29,22,21,22,3,5,11,16,25,82,77,72,3,3,10,18,26,127,139,188,3,2,3,5,3,2,2,2,5,4,5,8,10,14,12,12,4,4,7,9,10,11,13,13,1345.0,1.0,188.0,14.01,96.0,2.052341851215997,5.537174701690674,7.563940525054932
