##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时33分24秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时33分25秒.488,5,20,27,26,26,27,26,5,5,10,9,9,10,8,9,6,4,29,61,64,64,64,63,5,6,50,496,730,620,582,542,6,5,51,764,832,850,826,893,6,6,52,856,769,699,906,955,5,6,51,807,889,806,900,995,5,6,51,668,860,751,845,868,6,5,45,244,281,324,274,260,5,5,25,47,48,49,49,48,6,5,35,106,109,112,117,112,5,6,28,44,44,44,44,44,6,23179.0,4.0,995.0,241.45,96.0,1.3920157866080987,4.497537136077881,5.943872928619385
14时33分25秒.586,5,19,25,26,26,27,29,6,5,8,8,9,8,8,8,5,5,32,61,64,64,64,61,5,6,50,496,730,620,583,541,6,5,52,763,832,849,828,892,6,5,52,857,772,699,906,955,7,5,51,807,889,806,902,995,6,6,51,669,859,750,845,868,7,6,45,244,281,324,274,260,5,5,25,45,46,47,49,48,6,5,34,106,109,112,116,112,6,5,28,44,43,44,44,43,5,23172.0,5.0,995.0,241.38,96.0,1.392998887819729,4.499007225036621,5.935784339904785
14时33分25秒.687,5,19,25,26,26,26,27,4,5,8,7,8,8,8,8,6,5,31,61,64,64,64,63,5,5,50,497,730,620,583,542,6,5,52,764,833,849,828,892,5,5,52,857,772,699,908,955,5,6,51,806,889,803,901,993,6,5,51,667,861,750,846,866,8,5,44,244,281,326,274,260,5,6,25,45,46,47,49,48,5,5,35,106,109,112,117,112,6,5,27,43,43,44,44,43,5,23162.0,4.0,993.0,241.27,96.0,1.393716020699525,4.499007225036621,5.935784339904785
14时33分25秒.785,5,19,25,26,26,26,27,6,5,8,7,8,8,8,8,6,5,30,61,64,64,64,61,6,6,50,497,730,619,584,541,5,6,52,764,833,849,829,894,5,5,52,855,772,699,908,956,6,5,52,804,889,803,900,993,5,5,51,668,862,750,846,867,6,5,44,244,281,326,275,261,5,6,24,45,47,47,48,47,5,5,35,106,111,113,119,114,4,5,27,43,43,44,44,44,5,23168.0,4.0,993.0,241.33,96.0,1.393471264777684,4.499007225036621,5.935784339904785
14时33分25秒.886,6,19,26,26,26,26,27,5,6,8,8,8,8,8,8,6,4,31,61,64,65,64,63,5,5,50,497,730,619,584,542,5,5,51,762,833,850,828,893,5,5,52,855,772,699,907,956,6,5,52,804,889,805,900,993,8,6,51,667,861,752,844,869,5,5,45,245,283,328,277,264,5,5,25,47,48,48,49,48,5,5,35,106,109,113,119,112,6,5,27,43,43,44,44,44,6,23188.0,4.0,993.0,241.54,96.0,1.3918789914625784,4.499784469604492,5.938847541809082
14时33分26秒.000,4,18,26,26,27,26,27,8,6,8,7,8,7,7,8,6,6,31,60,61,64,61,61,6,5,50,497,730,619,584,542,6,5,51,762,833,851,828,893,5,6,52,854,772,699,906,957,6,5,51,802,887,803,898,990,7,5,51,666,861,752,845,868,5,5,45,245,283,330,277,262,5,6,26,48,50,49,49,48,5,5,36,106,109,113,119,112,5,5,28,43,44,44,43,43,5,23171.0,4.0,990.0,241.36,96.0,1.3920521953748832,4.499784469604492,5.938847541809082
14时33分26秒.088,5,18,26,26,27,26,27,6,5,7,7,8,8,9,9,5,6,31,60,63,64,61,61,6,5,50,498,730,620,586,542,5,6,51,762,833,850,828,892,6,6,51,855,772,700,906,955,5,6,51,804,889,805,899,991,8,4,51,667,862,754,845,868,6,6,45,245,282,328,277,262,5,6,26,48,50,49,50,48,6,5,36,106,109,111,116,112,5,5,28,43,43,43,43,44,6,23183.0,4.0,991.0,241.49,96.0,1.392075779314577,4.498749256134033,5.93937349319458
14时33分26秒.186,6,20,26,27,27,26,27,6,6,7,9,8,8,10,9,5,5,30,60,61,64,63,61,5,6,50,498,730,621,587,542,6,6,51,763,833,851,832,892,6,5,51,857,773,701,912,955,5,6,51,804,889,806,903,989,5,6,50,667,861,754,845,867,6,5,45,245,282,327,276,261,5,6,26,48,49,49,49,48,6,5,36,106,109,112,118,111,6,5,28,43,43,43,44,44,6,23204.0,5.0,989.0,241.71,96.0,1.3920619416698379,4.498749256134033,5.93937349319458
14时33分26秒.287,5,19,27,28,27,26,26,4,5,9,8,8,8,9,9,5,5,30,60,61,67,65,65,5,5,50,498,732,624,588,543,5,6,51,763,833,852,832,891,6,5,51,856,772,701,913,955,6,5,51,804,890,807,904,989,6,5,50,666,861,753,845,867,7,5,45,245,281,329,278,264,6,4,23,45,45,47,48,47,6,4,36,106,109,112,118,113,4,5,28,43,43,44,44,44,5,23205.0,4.0,989.0,241.72,96.0,1.3928423626915658,4.498749256134033,5.93937349319458
14时33分26秒.386,5,19,26,27,26,26,26,5,5,8,7,8,7,7,8,6,5,30,61,62,64,64,64,5,5,50,498,733,622,588,541,5,5,51,764,833,852,833,891,6,6,52,855,769,701,911,953,7,5,51,804,889,807,902,987,6,5,50,666,861,754,845,865,5,6,44,245,281,329,276,260,6,5,24,48,50,49,50,50,5,6,36,107,109,112,118,113,5,5,28,43,44,44,45,44,5,23196.0,5.0,987.0,241.62,96.0,1.3919293841138192,4.498793125152588,5.939213752746582
14时33分26秒.486,5,19,29,27,26,26,26,5,5,7,8,9,9,8,10,6,6,29,60,60,64,61,61,6,7,50,498,733,623,588,541,6,5,52,763,832,851,833,890,5,5,52,853,769,699,912,954,5,5,51,804,888,806,904,986,6,6,51,666,861,754,847,869,5,5,44,244,281,325,275,260,5,6,24,48,50,51,51,51,5,5,36,107,109,112,118,113,5,5,28,43,44,44,45,44,6,23196.0,5.0,986.0,241.62,96.0,1.391718123763303,4.498793125152588,5.939213752746582
14时33分26秒.587,5,19,29,28,26,26,26,5,4,8,6,8,8,7,9,5,5,30,63,63,64,62,64,6,6,49,498,730,620,589,541,6,5,51,761,832,849,833,890,6,6,52,853,769,699,911,954,5,6,51,804,888,806,905,987,6,6,50,666,859,752,847,866,6,6,44,244,281,326,275,260,5,6,25,47,48,50,50,48,5,6,36,107,109,112,118,112,5,7,27,44,44,44,44,44,5,23180.0,4.0,987.0,241.46,96.0,1.3917336651641397,4.498404026031494,5.938265800476074
14时33分26秒.687,5,19,28,28,29,29,29,5,5,8,8,8,8,8,8,5,5,30,64,63,65,64,65,5,5,49,497,730,620,589,541,7,6,51,761,832,850,834,890,6,6,51,853,770,699,912,955,6,5,49,803,887,805,905,985,5,5,50,666,860,752,847,868,5,6,44,243,281,326,275,260,5,5,24,47,46,48,50,48,6,5,36,107,109,111,117,112,5,5,27,44,44,44,44,44,4,23180.0,4.0,985.0,241.46,96.0,1.3919420059276923,4.498404026031494,5.938265800476074
14时33分26秒.788,6,19,28,28,27,28,29,5,5,9,9,8,8,9,9,5,5,30,64,65,66,65,64,6,6,49,496,729,621,587,541,5,5,51,758,829,850,833,890,6,6,52,852,770,701,911,956,7,6,49,802,887,808,905,988,6,5,50,664,860,752,847,870,6,6,44,243,280,327,275,261,6,5,24,46,47,48,50,48,5,5,36,107,109,113,117,112,5,5,27,44,44,44,44,44,5,23189.0,5.0,988.0,241.55,96.0,1.3909871404752747,4.501466274261475,5.933653831481934
14时33分26秒.887,5,19,27,28,27,28,28,5,6,9,9,9,8,8,9,6,5,31,64,65,66,65,64,5,6,49,495,727,621,588,541,5,6,52,758,829,850,833,890,5,5,52,854,770,700,911,958,6,5,50,802,887,806,905,989,6,5,50,664,860,753,846,872,7,5,44,243,280,325,274,259,5,5,22,46,44,45,48,46,5,5,36,107,110,113,119,112,6,6,27,44,44,44,44,44,4,23175.0,4.0,989.0,241.41,96.0,1.3923928619545214,4.501466274261475,5.933653831481934
14时33分26秒.985,5,19,27,28,27,28,27,5,5,8,10,9,9,9,9,6,4,31,64,65,66,65,64,6,5,49,495,728,624,588,542,6,5,52,757,832,851,835,890,5,6,52,854,770,701,911,958,7,5,50,802,887,805,905,987,7,5,50,665,859,753,844,869,5,5,43,239,277,321,272,258,5,6,25,42,44,45,44,45,5,5,36,107,110,113,120,113,6,5,27,44,44,44,44,44,5,23160.0,4.0,987.0,241.25,96.0,1.3933435370529799,4.501466274261475,5.933653831481934
14时33分27秒.102,4,19,27,27,27,28,27,6,5,11,12,12,12,11,11,5,5,32,65,65,67,65,65,6,5,49,495,729,623,588,542,7,5,51,758,830,851,835,890,6,6,52,854,770,701,911,957,6,6,50,800,887,806,904,985,6,5,50,663,859,754,844,866,5,5,44,240,277,321,273,258,5,5,24,41,43,42,44,45,5,5,36,107,110,113,119,113,6,4,27,44,44,44,45,44,5,23163.0,4.0,985.0,241.28,96.0,1.3920331314595247,4.5015974044799805,5.924599647521973
14时33分27秒.185,6,19,27,27,27,27,27,6,5,8,9,9,8,8,9,5,6,32,64,64,65,64,65,5,5,49,493,726,623,587,540,6,5,51,758,828,851,835,890,6,5,52,851,770,701,914,957,6,5,50,799,886,805,905,986,6,5,51,663,859,754,844,867,6,5,45,240,280,324,275,260,5,5,22,41,40,42,42,41,5,5,35,108,110,113,119,113,5,5,27,44,44,44,45,44,5,23130.0,5.0,986.0,240.94,96.0,1.3945307592669054,4.5015974044799805,5.924599647521973
14时33分27秒.286,5,18,27,27,27,27,26,5,5,8,8,8,10,9,9,5,5,32,64,64,65,64,64,5,5,49,493,726,622,587,540,6,5,51,762,828,852,837,892,5,4,51,852,770,701,914,960,6,5,50,801,887,805,905,988,6,5,50,664,858,754,846,868,6,6,45,241,278,324,275,259,5,5,22,39,40,42,42,41,5,5,36,106,109,113,119,114,5,5,28,44,44,44,45,44,5,23138.0,4.0,988.0,241.02,96.0,1.3958891263561441,4.5015974044799805,5.924599647521973
14时33分27秒.385,5,18,27,27,27,27,26,6,5,8,9,9,8,9,9,5,5,32,64,65,66,64,64,4,5,50,494,727,623,587,540,6,5,51,762,828,856,838,897,6,5,51,852,767,701,912,961,6,5,50,802,887,806,905,988,5,5,51,665,858,755,849,868,6,5,44,241,277,321,270,257,6,5,23,44,45,43,44,43,5,5,36,106,109,113,119,114,5,5,27,44,44,44,45,44,5,23162.0,4.0,988.0,241.27,96.0,1.3950678677799386,4.502590656280518,5.929755687713623
14时33分27秒.487,5,20,27,27,27,27,26,5,5,9,10,10,9,9,9,5,5,31,64,65,65,64,64,5,5,50,494,727,621,587,540,6,6,51,762,828,856,838,898,8,5,52,852,769,701,913,963,6,5,50,802,886,805,906,989,5,5,50,665,857,751,848,868,6,5,45,239,276,320,272,259,6,5,22,44,45,46,46,44,5,6,36,107,110,113,119,114,5,5,27,44,44,44,44,44,7,23177.0,5.0,989.0,241.43,96.0,1.3936964224456359,4.502590656280518,5.929755687713623
14时33分27秒.586,5,18,27,26,27,27,27,6,6,9,9,9,9,8,8,5,5,31,64,65,66,67,65,6,5,50,494,727,625,587,541,6,7,51,765,831,857,839,898,6,6,52,854,769,701,911,961,6,5,51,804,886,808,908,990,6,7,50,665,859,753,848,872,5,5,45,239,276,320,270,256,5,5,25,45,46,47,49,46,6,5,36,106,109,113,119,111,6,5,27,44,44,44,44,44,5,23208.0,5.0,990.0,241.75,96.0,1.3934209543879865,4.501766681671143,5.9295501708984375
14时33分27秒.687,6,18,27,26,27,27,28,6,5,7,8,8,7,7,8,4,5,31,63,65,67,65,65,5,5,49,496,728,627,589,544,5,5,52,765,831,858,839,900,6,5,52,854,771,702,911,962,5,5,51,804,889,809,908,992,6,6,50,665,860,756,848,872,5,5,45,239,276,321,271,257,5,6,25,45,46,47,46,46,4,5,36,106,109,113,119,112,5,6,27,44,44,44,44,44,5,23219.0,4.0,992.0,241.86,96.0,1.3950805061522873,4.501766681671143,5.9295501708984375
14时33分27秒.785,4,18,28,26,27,27,27,6,5,9,8,8,8,8,10,5,4,31,65,66,68,66,67,4,5,49,496,727,628,590,544,6,5,51,768,832,858,840,900,5,5,52,856,771,702,912,962,6,5,51,804,889,811,910,992,7,5,52,665,860,757,848,873,6,5,45,240,277,323,273,259,5,5,25,45,46,45,46,48,5,4,36,108,110,114,120,113,5,5,27,44,43,44,44,44,6,23259.0,4.0,992.0,242.28,96.0,1.393428169859728,4.501766681671143,5.9295501708984375
14时33分27秒.885,6,18,28,26,27,27,27,4,5,8,10,8,9,9,9,5,5,31,65,66,68,66,67,6,5,49,497,727,628,590,544,6,5,52,768,832,862,841,901,5,5,52,855,771,704,913,963,5,5,51,803,890,811,910,993,6,6,52,667,862,758,849,874,6,6,45,243,278,326,276,260,4,5,24,45,46,47,47,47,6,5,36,108,109,113,119,113,5,5,27,44,43,44,44,44,6,23293.0,4.0,993.0,242.64,96.0,1.3925816318104778,4.50240421295166,5.9307732582092285
14时33分27秒.985,6,20,27,26,27,27,27,6,5,8,9,9,8,9,8,5,5,32,68,69,69,67,68,6,5,50,497,726,629,590,544,5,5,51,768,835,862,843,902,8,5,52,855,772,704,913,965,5,5,51,804,890,812,912,992,6,6,52,668,862,758,850,874,5,5,45,243,278,325,274,260,5,5,25,45,48,48,48,48,5,6,36,106,109,113,117,113,5,5,27,44,42,43,43,44,5,23314.0,5.0,992.0,242.85,96.0,1.3920881926014987,4.50240421295166,5.9307732582092285
14时33分28秒.085,5,19,27,27,27,28,27,6,6,8,9,8,9,9,8,5,5,32,68,69,69,68,68,4,4,50,497,726,629,589,544,5,5,52,768,835,865,841,904,6,5,52,855,772,705,912,967,6,5,51,805,890,812,912,992,6,5,50,669,862,758,850,874,6,4,45,243,278,325,272,260,6,5,24,45,47,48,48,48,5,6,36,106,109,113,118,113,5,6,27,44,42,45,44,44,6,23319.0,4.0,992.0,242.91,96.0,1.392268733184293,4.502915859222412,5.928277492523193
14时33分28秒.185,5,19,27,27,27,28,27,6,6,9,8,8,7,8,7,4,5,32,68,68,69,68,68,6,5,50,498,727,629,589,544,6,5,52,770,835,865,841,904,6,6,52,854,771,705,912,965,6,7,51,804,890,812,913,993,8,5,50,668,861,756,850,874,5,6,45,242,279,325,272,260,5,5,24,46,47,48,48,48,6,5,36,106,109,113,118,113,6,5,27,44,42,45,44,44,5,23319.0,4.0,993.0,242.91,96.0,1.3919240409221227,4.502915859222412,5.928277492523193
14时33分28秒.284,5,19,27,28,28,28,27,5,5,8,9,8,8,8,9,4,5,32,67,68,69,68,67,6,6,50,498,730,632,591,545,5,5,52,770,835,867,842,904,6,5,51,854,771,705,911,967,7,5,51,804,890,812,913,993,5,5,50,670,862,759,851,874,6,5,45,242,279,327,272,260,6,6,24,46,47,48,49,49,6,6,36,109,109,113,119,113,5,6,27,44,43,43,44,44,4,23343.0,4.0,993.0,243.16,96.0,1.391745760238832,4.502915859222412,5.928277492523193
14时33分28秒.385,5,18,27,28,28,28,27,5,6,7,8,8,8,8,9,5,5,31,67,68,70,68,67,5,5,49,498,730,632,591,545,6,5,52,770,835,863,842,904,5,6,51,854,771,705,912,968,6,5,51,804,890,812,914,996,6,5,50,669,861,755,849,874,5,6,45,242,279,326,272,260,6,5,24,46,47,47,49,47,6,5,36,109,110,114,119,115,5,6,28,43,43,44,44,43,5,23333.0,5.0,996.0,243.05,96.0,1.392140098262266,4.503214359283447,5.929006099700928
14时33分28秒.485,4,18,27,28,28,28,28,5,5,8,8,7,8,9,8,5,5,32,67,68,69,68,67,6,6,49,498,730,629,593,548,5,6,52,771,835,862,843,907,6,5,52,856,772,706,912,968,5,6,52,808,891,811,914,996,7,5,51,669,861,753,849,874,6,5,45,243,280,327,276,261,6,4,24,46,47,48,49,48,5,7,36,108,110,113,119,114,5,5,28,43,43,44,44,44,5,23357.0,4.0,996.0,243.3,96.0,1.3914305214857872,4.503214359283447,5.929006099700928
14时33分28秒.584,6,18,27,28,28,28,28,5,5,8,8,8,9,8,9,5,4,32,67,68,69,68,67,5,5,50,498,730,629,593,547,6,5,53,770,835,862,843,906,5,6,52,856,773,706,913,969,6,6,52,805,891,811,914,996,6,6,51,669,861,754,850,876,6,6,45,243,280,325,273,259,5,6,24,46,47,48,49,49,4,6,36,108,110,113,118,113,5,6,28,43,43,44,44,44,5,23355.0,4.0,996.0,243.28,96.0,1.3915233160768488,4.503214359283447,5.929006099700928
14时33分28秒.686,5,18,27,27,28,28,27,5,6,9,8,9,8,8,8,5,5,32,66,68,69,68,67,6,6,50,498,730,629,593,546,5,6,52,770,834,862,843,908,6,6,52,854,773,705,913,973,6,6,52,804,891,811,914,998,8,5,51,669,862,756,852,876,6,5,46,243,279,325,274,260,5,5,25,46,48,48,49,49,5,5,35,107,109,113,118,113,6,5,28,43,43,44,44,43,6,23362.0,5.0,998.0,243.35,96.0,1.3917871290445132,4.504023551940918,5.9283881187438965
14时33分28秒.786,5,20,27,27,28,27,28,5,5,8,8,8,8,9,9,5,5,33,65,67,70,67,67,5,5,50,498,732,630,593,548,6,6,53,770,834,862,843,908,5,5,53,856,773,705,915,973,5,5,52,805,892,811,915,998,7,5,50,646,842,742,845,869,5,6,45,230,266,304,251,230,5,6,23,43,47,45,46,47,5,6,33,102,103,108,113,109,6,5,27,44,44,43,44,43,5,23157.0,5.0,998.0,241.22,96.0,1.4008173375919464,4.504023551940918,5.9283881187438965
14时33分28秒.885,5,18,26,25,26,26,26,5,5,9,10,10,9,8,9,5,6,30,65,66,67,66,64,6,5,52,497,747,639,594,548,6,6,53,763,842,858,828,892,6,6,54,860,786,709,915,969,6,5,52,811,910,819,923,1004,6,5,53,670,881,765,857,878,5,7,47,242,279,322,273,262,5,7,26,46,48,48,51,49,5,5,38,108,112,114,119,113,5,6,27,44,44,44,44,43,5,23465.0,5.0,1004.0,244.43,96.0,1.3925985496278073,4.497016906738281,5.935627460479736
14时33分28秒.985,5,18,29,29,29,27,29,7,6,10,10,11,9,9,9,6,5,33,66,67,68,68,67,5,5,52,501,746,639,596,548,5,6,54,774,852,862,836,898,6,5,54,871,795,712,923,979,6,5,54,822,921,823,933,1011,5,5,53,673,889,769,864,883,5,6,47,245,282,327,276,261,6,5,26,48,49,49,50,49,5,5,38,111,112,116,120,116,5,5,28,44,44,44,44,44,5,23674.0,5.0,1011.0,246.6,96.0,1.391033159329733,4.497016906738281,5.935627460479736
14时33分29秒.086,4,18,28,29,29,28,28,6,5,9,9,10,9,9,9,5,5,33,64,65,66,66,65,4,5,52,504,746,639,598,548,5,5,54,774,852,862,836,898,5,5,54,873,795,712,923,980,5,5,53,824,920,822,932,1010,7,5,53,676,889,769,863,882,6,4,47,245,282,327,277,263,6,5,26,48,49,49,50,49,5,5,38,111,113,116,121,115,5,6,28,44,44,44,44,44,5,23664.0,4.0,1010.0,246.5,96.0,1.3923896640466074,4.497016906738281,5.935627460479736
14时33分29秒.185,6,21,28,29,29,29,29,5,5,9,9,9,10,9,8,5,6,33,64,65,66,66,64,5,5,52,501,745,635,592,548,5,5,54,773,852,861,836,900,6,6,54,873,796,714,923,982,4,5,54,824,920,822,935,1010,6,5,53,676,890,769,866,882,6,6,48,243,278,327,275,259,6,5,26,48,49,50,50,50,5,5,38,111,113,117,127,117,5,5,28,44,43,44,44,44,5,23669.0,4.0,1010.0,246.55,96.0,1.391988782247664,4.495099067687988,5.936816215515137
14时33分29秒.286,5,20,28,29,29,29,29,5,6,8,9,9,8,9,9,6,5,32,59,60,64,60,60,5,6,52,502,748,640,596,548,6,5,55,773,852,866,838,900,6,5,54,873,796,714,925,984,6,5,54,822,920,821,932,1008,6,5,53,676,891,771,865,885,6,6,48,243,278,322,273,258,5,6,26,48,49,49,50,50,5,6,38,111,113,117,125,117,5,6,29,44,44,44,43,44,5,23660.0,5.0,1008.0,246.46,96.0,1.3941417112581582,4.495099067687988,5.936816215515137
14时33分29秒.384,5,20,28,29,29,29,29,5,5,9,9,8,9,9,9,5,5,32,60,60,64,63,64,5,5,53,502,748,637,595,548,8,5,55,773,852,866,839,900,5,5,56,873,794,714,925,983,5,6,55,824,919,822,932,1007,7,5,54,678,891,773,867,885,6,5,48,243,279,323,273,258,5,5,26,49,50,50,51,50,6,5,38,111,115,117,123,117,6,5,29,44,44,44,44,44,5,23679.0,5.0,1007.0,246.66,96.0,1.3927551967862246,4.495607852935791,5.9386162757873535
14时33分29秒.486,4,22,28,29,29,29,29,5,5,10,9,10,9,9,9,6,6,32,60,63,64,63,64,5,5,53,501,745,631,592,546,5,5,55,772,854,866,839,899,5,5,56,870,796,713,925,982,5,5,55,822,919,822,932,1007,5,6,54,676,891,773,867,884,5,5,48,243,280,324,274,259,5,6,26,50,50,53,52,51,5,7,39,111,114,117,123,117,5,5,29,44,44,44,44,44,6,23671.0,4.0,1007.0,246.57,96.0,1.391698073776951,4.495607852935791,5.9386162757873535
14时33分29秒.584,5,21,28,29,29,28,29,5,6,9,9,9,9,9,9,5,4,32,61,63,64,63,64,6,5,53,499,741,631,592,544,6,5,55,773,854,865,844,899,6,5,56,872,796,715,927,985,6,5,55,822,920,822,928,1011,6,5,55,678,892,775,868,888,5,5,47,243,280,322,274,259,5,6,26,49,52,53,53,52,5,5,39,112,115,117,124,117,6,5,29,44,43,44,44,44,5,23689.0,4.0,1011.0,246.76,96.0,1.3920969632754385,4.495607852935791,5.9386162757873535
