##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时07分17秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时07分17秒.941,2,2,3,1,3,2,2,2,1,2,3,3,4,4,5,3,4,3,4,4,4,5,6,6,3,2,4,3,4,3,2,4,3,2,3,4,9,9,10,9,4,3,4,5,12,13,13,13,3,2,6,9,27,30,27,28,4,2,6,8,36,136,117,112,3,2,5,7,32,153,168,307,5,3,2,3,3,4,3,2,3,2,2,1,4,2,1,2,3,4,3,3,6,5,4,5,1524.0,1.0,307.0,15.88,96.0,2.681550368988948,5.928479194641113,7.4300971031188965
14时07分17秒.992,2,3,2,3,4,4,2,3,4,2,3,5,5,3,6,5,3,2,4,2,4,5,6,5,4,2,1,2,2,1,2,2,3,2,5,5,9,10,11,10,3,4,4,6,11,13,16,16,4,4,5,8,27,31,28,28,4,2,5,8,36,134,115,113,3,4,4,8,32,151,166,306,4,2,2,3,3,2,2,2,2,2,4,4,3,4,3,2,2,2,5,4,6,6,5,6,1537.0,1.0,306.0,16.01,96.0,2.6383909562635814,5.928479194641113,7.4300971031188965
14时07分18秒.042,1,4,4,2,2,2,1,3,3,2,4,2,4,3,5,4,2,2,2,4,5,5,4,5,2,2,4,2,3,4,2,4,3,3,3,5,8,8,10,10,2,2,5,8,11,12,14,13,3,3,3,9,27,30,28,28,1,3,4,7,36,134,116,113,4,2,5,7,32,151,165,306,3,2,2,2,2,3,2,4,3,2,2,1,2,2,1,2,2,2,5,5,5,5,6,5,1502.0,1.0,306.0,15.65,96.0,2.704162698476178,5.974700450897217,7.466711044311523
14时07分18秒.091,4,2,2,3,4,2,4,3,3,4,3,5,5,5,5,3,2,5,3,3,5,4,5,5,2,1,3,2,4,4,2,1,2,2,2,5,8,11,10,10,4,4,3,6,11,14,14,16,3,4,4,8,27,31,32,28,4,2,5,7,36,133,116,113,3,2,5,8,32,152,165,305,3,1,1,2,4,2,2,2,2,4,2,3,2,3,4,4,4,4,5,4,7,6,6,5,1537.0,1.0,305.0,16.01,96.0,2.6345530029710225,5.974700450897217,7.466711044311523
14时07分18秒.141,2,2,3,2,3,3,2,1,3,2,5,4,3,3,3,4,4,3,3,5,5,5,6,5,3,4,4,3,3,2,4,2,3,4,4,5,9,8,10,10,2,4,3,5,10,14,14,12,3,3,4,8,26,31,30,28,4,2,4,7,36,133,117,111,3,3,5,8,32,151,165,305,4,2,2,3,3,2,2,3,2,3,2,3,2,1,2,1,4,4,4,5,5,5,5,5,1516.0,1.0,305.0,15.79,96.0,2.6687229409070325,5.974700450897217,7.466711044311523
14时07分18秒.191,2,3,2,2,2,4,2,2,3,2,5,5,5,5,4,4,5,3,4,4,7,6,5,4,2,3,2,4,4,1,2,2,3,2,3,6,9,9,10,8,3,2,4,5,11,14,13,14,2,3,3,8,29,30,30,28,3,2,4,7,35,133,116,111,4,3,3,8,32,148,164,304,4,3,2,4,4,2,2,3,3,3,2,3,3,5,2,3,2,3,4,5,7,5,5,6,1521.0,1.0,304.0,15.84,96.0,2.6437135342055837,5.974700450897217,7.466711044311523
14时07分18秒.242,3,2,3,3,4,3,3,1,4,2,1,3,5,4,4,4,4,4,3,3,6,5,5,6,2,2,3,4,3,3,4,4,5,2,4,6,8,9,10,8,4,2,4,4,10,13,13,14,4,2,3,10,27,30,29,28,4,2,3,8,36,135,116,111,5,3,5,8,32,150,166,305,4,3,3,3,1,3,2,4,3,2,3,2,3,3,4,2,3,2,5,4,4,5,5,6,1527.0,1.0,305.0,15.91,96.0,2.6495163967745214,5.915848255157471,7.44040584564209
14时07分18秒.290,2,2,2,2,3,3,3,2,3,2,2,4,4,4,4,5,3,3,4,3,7,5,4,6,3,2,4,3,3,2,2,3,3,3,4,7,10,9,10,9,4,4,3,7,11,13,16,16,4,3,4,7,27,31,29,32,2,3,5,6,36,134,116,109,4,3,3,7,32,150,166,305,3,3,2,1,2,2,3,2,4,4,2,3,2,5,4,2,4,3,5,5,5,7,6,6,1536.0,1.0,305.0,16.0,96.0,2.6300948820416474,5.915848255157471,7.44040584564209
14时07分18秒.341,2,2,3,2,3,2,2,3,4,3,2,4,4,5,4,5,3,2,4,4,5,6,5,6,4,2,4,4,3,4,3,3,3,2,4,5,9,11,10,9,4,3,4,6,10,13,14,14,2,3,5,7,30,32,32,28,2,2,4,8,36,135,116,109,4,2,4,8,32,148,164,305,4,2,3,1,3,3,4,1,4,4,2,1,2,1,1,1,2,2,2,5,5,5,6,7,1522.0,1.0,305.0,15.85,96.0,2.65017780987416,5.915848255157471,7.44040584564209
14时07分18秒.393,2,1,2,5,2,2,4,3,3,3,3,6,3,8,5,4,4,3,4,4,5,5,5,7,3,3,2,2,3,2,2,2,4,3,4,5,9,9,9,9,4,3,5,6,11,15,13,16,2,4,4,8,29,31,30,28,2,2,5,9,36,133,115,109,2,3,4,7,33,150,164,303,2,2,2,4,4,3,3,2,5,2,4,4,2,3,3,3,4,5,4,5,7,6,5,6,1540.0,1.0,303.0,16.04,96.0,2.6043841237144,5.915848255157471,7.44040584564209
14时07分18秒.443,2,2,1,1,3,2,3,1,3,3,2,3,4,4,3,4,2,2,3,4,5,6,6,5,2,3,4,4,2,4,4,4,4,3,4,5,8,10,11,9,3,2,3,7,10,13,13,13,2,2,3,8,27,31,30,27,4,2,4,6,36,134,115,109,4,3,4,6,33,152,165,306,3,2,2,4,4,3,2,1,3,1,3,2,1,2,2,2,2,2,4,5,5,6,5,5,1503.0,1.0,306.0,15.66,96.0,2.6970721367372614,5.961743354797363,7.463406562805176
14时07分18秒.481,2,3,2,2,2,4,4,2,5,2,3,4,6,6,5,5,4,4,3,5,6,7,6,5,2,2,2,2,1,2,2,2,2,4,4,6,8,10,10,11,5,1,4,6,11,15,15,15,4,3,4,8,27,32,29,28,4,2,4,6,36,134,114,109,4,3,5,7,32,152,165,304,4,1,2,2,2,3,1,2,3,2,2,3,3,4,4,4,4,3,3,5,7,7,6,5,1537.0,1.0,304.0,16.01,96.0,2.6213782216695702,5.961743354797363,7.463406562805176
14时07分18秒.548,2,2,3,2,4,4,1,2,4,3,2,3,3,4,4,3,4,3,3,4,6,5,6,5,2,2,5,2,4,3,3,2,3,2,5,4,8,9,9,8,4,3,3,5,10,13,13,14,2,4,4,8,27,31,29,28,3,2,6,8,36,134,114,109,3,2,5,7,32,152,165,305,5,3,3,4,3,3,2,2,1,2,2,4,2,2,2,2,3,1,4,5,6,6,5,7,1513.0,1.0,305.0,15.76,96.0,2.670292365242969,5.961743354797363,7.463406562805176
14时07分18秒.593,4,2,2,3,4,4,4,3,3,4,2,5,6,7,5,3,2,4,4,4,4,5,5,6,4,2,1,3,1,4,3,3,4,2,4,5,10,10,10,9,3,4,5,5,12,15,16,16,4,2,5,8,27,31,29,28,2,4,5,6,35,134,114,109,3,3,4,8,32,152,166,305,4,3,2,3,1,4,4,3,2,4,4,3,3,3,2,5,3,2,3,6,8,5,8,5,1552.0,1.0,305.0,16.17,96.0,2.599650679216026,5.961743354797363,7.463406562805176
14时07分18秒.643,4,2,1,4,2,1,2,2,3,2,4,3,4,3,4,5,2,2,2,5,5,5,5,5,1,3,2,4,4,4,3,2,4,3,4,5,8,9,10,10,5,2,4,5,10,13,13,14,4,1,3,8,27,30,29,28,3,2,5,6,35,134,117,111,4,4,3,7,32,155,168,305,3,3,4,3,3,3,4,2,3,2,3,2,1,3,2,2,3,3,2,4,7,6,5,5,1518.0,1.0,305.0,15.81,96.0,2.6828803882656844,5.942687511444092,7.473649501800537
14时07分18秒.691,2,4,2,4,2,2,2,3,3,2,3,5,6,5,5,6,4,4,3,4,5,5,5,5,1,3,3,2,3,2,3,2,4,4,4,5,8,11,10,9,4,4,5,7,13,16,13,16,3,2,4,9,27,30,29,29,3,2,5,9,36,133,116,109,3,2,5,7,32,153,168,305,2,3,2,4,2,3,3,2,1,2,4,4,4,2,4,4,5,2,3,4,6,5,5,5,1545.0,1.0,305.0,16.09,96.0,2.621748742484971,5.942687511444092,7.473649501800537
14时07分18秒.743,3,2,3,2,3,2,2,3,2,4,3,4,2,4,5,5,3,2,4,3,6,4,6,5,4,2,2,4,4,2,3,2,4,3,3,5,8,9,9,9,4,3,5,6,12,13,15,14,3,3,4,8,27,31,29,29,2,1,3,8,35,135,115,111,5,5,5,7,32,153,166,307,3,4,3,2,4,3,2,1,3,2,2,2,2,2,4,2,3,2,5,4,5,5,5,5,1526.0,1.0,307.0,15.9,96.0,2.666685525671258,5.942687511444092,7.473649501800537
14时07分18秒.792,3,4,3,2,3,4,2,4,4,2,3,4,5,6,5,4,3,3,3,3,5,6,4,4,4,2,2,2,3,4,2,1,3,3,5,7,7,10,10,10,4,4,5,6,11,15,15,14,4,1,4,8,28,31,29,29,2,2,5,8,35,135,115,111,4,3,4,8,32,153,166,306,4,2,4,2,2,1,3,2,2,4,3,4,3,4,4,3,4,2,3,5,6,5,5,5,1543.0,1.0,306.0,16.07,96.0,2.6303053780021597,5.942687511444092,7.473649501800537
14时07分18秒.842,1,4,3,3,3,1,2,2,2,3,2,2,4,3,4,5,3,2,3,4,5,5,4,4,4,2,2,2,4,4,4,3,3,2,5,6,9,11,10,11,4,2,4,5,11,13,15,16,3,2,4,6,27,31,29,28,4,3,5,6,37,135,116,112,4,2,4,8,33,153,166,307,4,2,2,2,2,4,2,1,2,2,3,3,3,2,3,1,2,1,3,5,6,4,6,5,1521.0,1.0,307.0,15.84,96.0,2.6816153430946703,5.942687511444092,7.473649501800537
14时07分18秒.893,2,3,1,3,4,4,4,3,3,2,3,4,5,4,5,5,2,2,3,4,5,5,5,5,2,2,2,2,2,3,2,3,4,3,4,4,9,10,10,9,4,4,3,5,11,13,15,18,4,3,5,7,28,32,29,28,4,1,5,8,36,135,115,111,3,4,4,8,33,154,168,307,4,2,4,2,2,3,4,2,2,3,4,3,4,4,3,2,4,3,3,5,5,5,5,7,1547.0,1.0,307.0,16.11,96.0,2.635884901671077,5.933096408843994,7.453458309173584
14时07分18秒.943,2,2,2,2,2,2,2,2,4,2,3,3,3,5,5,4,3,2,5,5,6,5,7,5,2,2,3,5,3,3,3,4,3,3,2,5,10,9,10,10,2,3,4,5,11,13,15,16,1,4,3,9,28,32,29,29,4,2,5,7,36,135,115,110,3,3,4,7,33,154,168,307,5,3,2,3,4,2,3,2,3,2,2,2,2,4,1,2,3,3,3,5,6,5,7,8,1539.0,1.0,307.0,16.03,96.0,2.649993330556076,5.933096408843994,7.453458309173584
14时07分18秒.993,4,2,2,2,2,2,2,4,4,3,4,4,8,6,4,3,2,3,4,3,5,4,4,5,1,1,2,4,2,2,4,4,2,3,3,6,8,9,8,9,4,2,4,6,11,15,15,14,4,3,6,7,28,31,29,29,4,2,4,8,35,135,114,110,3,3,4,7,32,155,167,308,3,2,4,4,1,2,1,3,2,2,4,3,4,2,3,3,4,4,3,5,6,6,5,4,1533.0,1.0,308.0,15.97,96.0,2.6622531014760833,5.933096408843994,7.453458309173584
14时07分19秒.041,2,4,2,2,2,2,2,2,3,4,3,4,6,4,3,4,3,3,3,4,5,5,5,5,3,3,4,4,4,3,4,3,4,3,6,5,9,9,10,9,2,4,5,6,11,14,14,14,3,1,5,8,27,31,32,29,4,2,4,7,35,134,116,110,4,3,6,7,32,155,168,307,4,3,3,3,3,2,3,2,2,2,2,2,1,2,2,2,4,3,3,3,5,7,6,5,1539.0,1.0,307.0,16.03,96.0,2.650650933555942,5.933096408843994,7.453458309173584
14时07分19秒.092,3,1,3,2,4,2,3,4,4,2,4,3,5,5,4,4,4,1,4,4,4,4,6,5,2,2,4,1,3,1,2,0,2,3,5,6,8,10,11,10,2,4,5,5,11,14,16,16,2,2,5,8,26,30,29,29,3,3,6,6,35,134,115,110,5,0,6,7,33,155,168,307,5,3,2,3,2,2,2,4,3,4,4,3,4,4,2,3,4,2,4,4,6,8,5,5,1540.0,1.0,307.0,16.38,94.0,2.614979166227591,5.933096408843994,7.453458309173584
14时07分19秒.142,2,4,2,2,3,2,2,3,2,1,3,5,5,5,5,5,3,2,4,4,5,6,5,6,3,2,4,2,3,3,4,2,2,4,4,5,9,11,9,9,4,2,3,5,11,16,16,16,2,2,5,6,26,30,29,29,3,2,5,7,36,133,115,111,4,2,5,7,32,155,168,308,3,2,4,4,4,3,3,2,2,3,2,2,1,1,2,2,4,2,3,4,5,7,6,7,1535.0,1.0,308.0,15.99,96.0,2.6606538736410887,5.958631992340088,7.435504913330078
14时07分19秒.190,3,2,3,4,4,2,5,4,4,4,4,4,4,6,5,4,4,4,3,4,5,8,4,5,2,2,1,2,2,2,2,1,5,3,2,5,7,11,10,10,2,3,5,5,11,15,16,15,3,3,4,8,29,30,29,30,2,2,5,7,36,133,115,111,3,2,4,8,32,155,168,308,4,1,2,2,2,3,2,2,2,1,3,2,4,3,4,3,4,2,4,5,5,6,8,6,1545.0,1.0,308.0,16.09,96.0,2.642954793746654,5.958631992340088,7.435504913330078
14时07分19秒.242,2,2,2,3,1,2,2,1,3,2,3,3,4,3,4,5,2,2,3,3,5,6,6,6,3,4,4,4,4,4,5,3,3,2,3,5,8,10,9,9,3,2,4,5,11,14,14,14,2,2,4,8,29,31,32,29,2,5,3,8,36,133,115,111,2,2,4,7,32,155,168,308,4,2,3,4,3,2,3,2,3,4,4,1,2,2,3,2,3,4,3,4,5,5,6,5,1529.0,1.0,308.0,15.93,96.0,2.6736876195354826,5.958631992340088,7.435504913330078
14时07分19秒.292,2,5,3,3,2,4,4,3,3,4,4,4,5,5,4,4,4,2,4,5,5,5,6,6,1,1,2,2,2,1,3,4,2,2,5,5,9,10,11,10,3,2,4,6,11,14,16,14,4,4,5,7,29,31,29,29,3,2,5,6,35,133,115,111,4,4,4,6,32,156,168,309,3,2,2,2,2,2,2,2,4,3,2,4,2,3,2,4,4,2,4,5,6,7,5,6,1547.0,1.0,309.0,16.11,96.0,2.6450607418919727,5.958631992340088,7.435504913330078
14时07分19秒.342,2,2,3,1,2,1,4,2,2,2,2,4,4,5,4,3,4,2,4,5,5,7,5,5,2,3,2,2,3,3,2,2,4,2,4,4,9,9,9,10,4,1,4,6,10,14,15,13,5,2,4,9,27,31,29,29,3,3,4,8,36,134,116,111,2,4,4,6,32,156,168,309,4,2,3,2,4,2,1,3,4,2,4,4,3,4,2,2,2,1,4,5,6,6,5,7,1531.0,1.0,309.0,15.95,96.0,2.6787877763309917,5.943500995635986,7.488896369934082
14时07分19秒.392,2,2,2,4,4,3,4,4,4,3,4,3,4,5,4,5,2,3,3,4,3,5,5,5,3,2,3,3,2,2,3,3,3,2,5,4,8,11,11,10,3,2,4,6,11,17,15,16,2,2,4,7,28,31,29,27,2,1,3,8,34,134,115,112,2,4,4,9,32,156,167,309,3,3,3,3,2,3,2,4,2,4,2,2,5,4,3,2,4,2,5,5,6,7,6,6,1546.0,1.0,309.0,16.1,96.0,2.6473271459640446,5.943500995635986,7.488896369934082
14时07分19秒.441,2,3,1,2,2,2,1,2,5,4,3,2,2,4,4,3,3,2,3,5,4,6,4,7,3,3,2,2,5,3,4,4,2,3,3,5,10,9,9,10,4,1,5,6,11,14,15,14,2,1,4,9,27,31,29,28,4,2,3,7,35,135,116,114,3,4,4,8,32,156,168,309,4,1,3,5,4,2,2,4,2,2,2,2,2,2,2,1,3,4,2,5,5,5,6,6,1530.0,1.0,309.0,15.94,96.0,2.687268553257979,5.943500995635986,7.488896369934082
14时07分19秒.491,5,4,3,3,4,3,2,5,4,2,4,4,5,5,4,6,1,2,4,3,5,5,7,5,3,4,3,3,5,1,2,2,3,2,3,5,8,10,10,10,2,3,4,8,11,14,15,16,3,4,3,8,27,31,30,28,1,2,4,8,35,135,116,113,3,3,4,8,32,156,168,309,2,3,3,3,2,3,2,2,1,2,2,3,4,3,2,1,4,3,4,4,6,6,6,5,1549.0,1.0,309.0,16.14,96.0,2.649792823647016,5.943500995635986,7.488896369934082
14时07分19秒.540,4,1,1,4,3,3,1,2,2,2,3,4,4,4,4,5,3,2,4,4,6,6,5,6,2,4,2,4,4,3,3,3,2,1,2,5,9,9,11,10,4,2,3,6,11,14,15,14,3,4,3,8,28,31,30,28,3,2,3,8,35,135,116,113,2,4,4,8,32,156,169,309,3,2,2,2,2,2,2,2,1,2,1,3,2,2,2,3,3,4,4,4,6,6,6,7,1533.0,1.0,309.0,15.97,96.0,2.6831615408287557,5.943500995635986,7.488896369934082
14时07分19秒.593,3,2,2,2,2,4,4,4,2,4,4,5,3,4,4,5,3,2,3,4,5,5,4,5,3,2,2,1,3,1,2,2,3,2,4,6,9,10,9,11,5,2,3,5,11,16,15,14,4,2,5,8,28,33,30,28,4,2,4,7,35,135,116,112,2,2,5,8,32,156,168,309,4,2,3,3,2,2,2,3,3,2,3,3,4,3,4,4,4,2,3,5,7,6,6,5,1546.0,1.0,309.0,16.1,96.0,2.6549023395077613,5.9437255859375,7.465071201324463
14时07分19秒.642,3,4,3,2,2,4,2,2,3,2,2,4,5,3,4,4,3,3,3,4,7,5,6,7,1,3,3,3,4,3,2,3,3,3,3,5,10,9,9,9,4,2,5,6,11,15,14,14,2,3,3,6,28,30,29,27,2,4,4,8,35,136,116,115,5,2,5,8,32,157,168,309,5,3,2,2,4,2,2,1,2,2,3,1,2,2,2,3,4,4,2,5,7,8,8,6,1547.0,1.0,309.0,16.11,96.0,2.660137713780747,5.9437255859375,7.465071201324463
14时07分19秒.691,2,2,2,3,2,3,3,3,3,2,4,4,5,5,5,4,3,3,2,4,5,6,5,5,3,2,3,2,1,2,2,1,4,1,4,5,9,9,8,9,4,2,2,5,11,15,16,17,2,2,3,8,27,33,29,28,3,4,4,7,35,136,116,113,2,2,2,9,32,155,168,308,4,2,4,4,1,3,4,3,2,3,4,2,4,3,4,1,3,1,4,5,6,6,6,6,1535.0,1.0,308.0,15.99,96.0,2.672358045344997,5.9437255859375,7.465071201324463
14时07分19秒.742,4,3,3,1,5,1,1,4,4,3,3,3,2,4,5,4,2,4,3,4,5,6,6,5,4,2,4,4,4,3,5,3,3,2,4,5,10,9,11,10,3,2,3,5,11,13,14,15,4,3,4,8,27,31,29,28,1,3,4,6,35,136,116,111,3,3,4,7,32,158,168,308,5,4,3,4,3,2,1,2,3,3,2,3,1,1,1,2,5,2,3,5,6,7,6,5,1542.0,1.0,308.0,16.06,96.0,2.6609447587728337,5.9437255859375,7.465071201324463
14时07分19秒.793,3,3,5,4,2,3,3,3,3,2,4,5,5,5,5,4,2,2,4,4,6,5,4,4,1,1,2,3,2,1,1,2,2,2,4,5,8,8,10,10,4,2,4,5,11,15,16,17,3,2,4,8,27,32,29,28,4,1,4,8,34,136,115,112,2,2,3,7,32,155,168,308,2,3,5,2,2,1,2,2,2,2,4,2,3,4,3,3,4,3,4,4,7,6,5,5,1530.0,1.0,308.0,15.94,96.0,2.6777748264695203,5.959476947784424,7.448366165161133
14时07分19秒.840,2,2,3,2,2,3,2,2,3,5,4,4,4,4,4,3,3,2,2,5,5,5,5,5,4,2,3,5,4,4,3,3,3,3,3,5,8,9,9,11,2,4,4,5,10,14,14,15,2,2,3,8,28,32,29,28,2,4,4,8,34,137,115,114,2,3,4,8,33,156,168,310,3,2,2,3,3,3,4,3,1,2,2,1,2,2,2,1,3,3,3,4,6,5,5,6,1533.0,1.0,310.0,15.97,96.0,2.6886823172982837,5.959476947784424,7.448366165161133
14时07分19秒.910,4,2,3,3,2,4,2,2,3,4,3,5,5,6,5,4,2,3,3,5,6,6,5,4,4,4,3,2,2,4,2,3,2,4,4,5,8,9,11,9,3,2,3,7,12,14,16,15,3,3,4,8,28,31,29,28,4,3,4,7,34,137,115,113,2,4,5,8,33,156,168,309,4,3,3,2,3,2,4,4,1,2,4,5,3,2,3,3,4,2,3,5,5,6,8,6,1562.0,1.0,309.0,16.27,96.0,2.6273630171029283,5.959476947784424,7.448366165161133
14时07分19秒.942,2,2,4,2,3,2,2,3,3,3,4,4,3,5,4,5,5,4,3,4,5,6,8,5,2,2,4,5,4,5,5,4,2,3,3,6,8,10,11,9,4,2,5,5,11,13,14,13,4,3,3,8,27,31,29,28,3,2,4,8,35,137,116,113,3,4,3,8,33,157,168,309,3,3,2,3,4,2,1,3,1,2,1,2,4,1,3,2,4,2,2,4,5,6,7,6,1550.0,1.0,309.0,16.15,96.0,2.653440073709197,5.959476947784424,7.448366165161133
14时07分19秒.991,1,4,2,3,4,3,4,3,3,4,3,5,5,4,5,5,2,4,2,4,5,5,5,5,3,3,3,3,2,2,2,1,3,3,3,5,8,11,11,10,3,4,3,5,10,16,16,15,2,3,5,8,27,31,29,28,3,2,5,7,35,135,116,113,3,4,4,8,32,157,168,309,3,3,5,4,2,2,4,2,3,2,3,3,3,5,4,4,3,2,3,4,7,8,5,5,1558.0,1.0,309.0,16.23,96.0,2.634814067066102,5.959476947784424,7.448366165161133
