##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时09分43秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时09分44秒.176,2,3,3,4,2,3,4,1,5,4,4,5,4,5,5,4,2,3,6,5,5,4,5,5,2,1,4,3,3,2,2,2,4,3,5,5,4,6,5,5,4,3,5,8,8,7,7,8,4,3,3,5,4,4,4,4,2,3,6,51,170,36,36,34,3,4,5,10,10,11,12,13,4,4,8,22,29,36,35,32,3,3,8,27,38,98,99,83,2,2,6,24,34,77,163,147,1620.0,1.0,170.0,16.88,96.0,1.9042512543008006,5.465324878692627,9.028792381286621
14时09分44秒.225,4,2,2,2,2,2,2,2,4,3,3,4,5,5,5,4,4,2,5,8,7,5,5,7,3,2,2,4,2,2,2,2,4,3,3,3,3,3,3,4,6,2,4,7,7,8,8,8,4,3,5,5,5,5,5,5,3,1,6,50,170,36,36,34,3,3,5,10,10,11,12,11,4,1,5,22,29,36,34,32,4,2,7,27,38,97,99,83,4,2,6,24,36,79,163,147,1608.0,1.0,170.0,16.75,96.0,1.9222080506555992,5.465324878692627,9.028792381286621
14时09分44秒.274,3,3,1,4,2,3,2,3,3,3,4,3,5,5,4,5,2,3,3,5,5,4,5,5,1,3,2,4,4,2,3,5,4,2,5,3,6,4,5,4,4,2,6,7,7,6,9,7,2,4,4,4,4,4,3,3,2,3,6,50,170,36,36,34,2,4,6,10,11,11,14,13,4,3,6,26,29,36,34,32,4,3,8,26,39,97,99,82,4,4,7,24,34,79,163,147,1616.0,1.0,170.0,16.83,96.0,1.9101085967779814,5.465324878692627,9.028792381286621
14时09分44秒.324,3,3,2,2,4,1,2,3,3,2,5,3,5,4,4,5,3,2,6,8,5,5,6,6,2,3,2,4,2,4,2,2,4,4,3,2,5,4,3,4,3,2,6,7,8,8,8,8,3,3,4,8,5,5,5,5,4,4,8,50,170,36,36,34,5,2,5,10,11,13,11,13,4,3,6,24,29,35,34,31,4,2,7,26,39,97,99,82,5,2,7,24,35,78,164,147,1626.0,1.0,170.0,16.94,96.0,1.8966418746163667,5.465324878692627,9.028792381286621
14时09分44秒.374,3,3,2,4,2,2,2,3,3,2,4,5,4,5,4,5,2,2,4,5,6,5,6,5,3,2,2,3,2,2,3,2,3,2,4,4,4,5,5,6,4,4,5,8,9,8,9,9,3,3,5,4,4,4,3,5,3,2,6,50,170,36,36,35,4,3,6,10,11,12,11,13,3,4,6,23,29,36,35,33,2,2,5,27,38,97,98,82,4,2,8,25,34,78,164,147,1617.0,2.0,170.0,16.84,96.0,1.9093823719314313,5.461039066314697,9.031848907470703
14时09分44秒.426,3,2,3,1,4,2,2,2,3,2,4,4,4,4,6,5,4,2,4,6,5,6,5,6,2,4,2,2,2,3,2,2,3,2,4,4,5,4,3,4,3,3,4,5,6,7,8,8,2,2,5,6,6,6,4,5,4,4,6,49,170,36,36,34,2,1,5,9,11,11,11,11,3,2,6,22,29,36,35,33,2,2,6,27,39,97,98,82,4,2,6,25,34,78,163,147,1595.0,1.0,170.0,16.61,96.0,1.9359729019621401,5.461039066314697,9.031848907470703
14时09分44秒.476,3,2,5,4,1,4,3,4,5,3,5,3,4,4,5,5,3,2,4,5,5,5,5,5,1,2,3,4,1,4,2,4,2,4,3,5,4,4,4,4,3,4,6,7,8,7,8,8,3,2,4,4,4,4,4,3,3,2,7,49,170,36,37,34,4,3,5,9,10,11,14,13,4,2,8,22,32,36,35,33,4,2,8,26,40,97,99,82,4,2,7,23,34,78,163,147,1619.0,1.0,170.0,16.86,96.0,1.9055883164416454,5.461039066314697,9.031848907470703
14时09分44秒.524,1,3,2,1,4,1,4,1,3,4,5,6,5,5,6,5,3,2,4,6,5,5,6,6,2,1,5,4,2,2,3,2,2,2,3,4,4,4,4,4,2,3,4,6,7,8,8,9,3,2,4,7,6,5,4,5,5,4,6,49,170,36,37,34,4,2,6,10,9,11,13,11,3,4,5,22,30,37,34,33,3,2,8,27,40,98,99,82,3,4,7,26,36,78,164,148,1624.0,1.0,170.0,16.92,96.0,1.9077527337409763,5.461039066314697,9.031848907470703
14时09分44秒.576,2,2,3,3,2,4,2,2,4,2,3,4,4,5,5,2,2,3,4,5,5,5,5,5,2,2,2,2,2,2,3,3,4,2,3,3,5,6,4,4,3,1,5,7,7,9,10,8,4,2,3,4,4,4,5,3,3,2,6,48,170,36,37,34,5,2,6,10,10,11,13,15,3,3,8,22,31,37,34,33,4,2,7,27,40,97,97,82,3,2,6,25,34,78,163,148,1605.0,1.0,170.0,16.72,96.0,1.9253694414195406,5.474454879760742,9.082554817199707
14时09分44秒.625,4,2,3,2,2,3,2,3,3,3,4,4,6,5,5,6,3,3,6,7,5,5,5,6,2,1,3,3,2,2,2,3,3,2,3,3,3,4,4,4,3,3,5,8,5,9,9,9,4,3,4,5,5,5,6,6,4,3,9,48,171,37,37,34,5,2,6,9,10,11,11,11,5,2,7,22,30,37,34,32,2,2,6,27,39,97,97,82,2,3,7,25,34,78,163,148,1619.0,1.0,171.0,16.86,96.0,1.9064530104401702,5.474454879760742,9.082554817199707
14时09分44秒.675,2,3,3,2,2,3,1,2,4,2,5,4,4,5,3,4,2,3,4,5,6,6,7,5,3,2,2,4,2,3,2,2,3,3,5,3,5,5,5,6,2,5,5,8,8,7,8,8,2,4,4,3,5,4,4,4,3,3,6,48,171,37,37,34,4,3,6,9,11,13,11,14,3,3,8,23,31,37,35,32,3,4,7,27,39,97,97,82,4,2,7,25,35,79,163,147,1623.0,1.0,171.0,16.91,96.0,1.9019931531449907,5.474454879760742,9.082554817199707
14时09分44秒.724,4,3,3,2,2,1,3,3,3,4,4,5,5,5,4,5,3,4,5,5,6,5,6,5,3,1,4,3,2,2,2,2,3,2,3,4,4,4,4,3,3,3,5,8,8,8,9,9,3,2,5,5,6,4,6,6,3,4,8,49,171,37,37,34,4,2,5,10,10,11,11,11,2,3,7,20,31,37,34,32,3,3,6,27,39,97,98,84,4,3,7,25,34,79,163,147,1623.0,1.0,171.0,16.91,96.0,1.9048269163324318,5.474454879760742,9.082554817199707
14时09分44秒.774,2,4,2,2,3,3,2,2,2,3,4,4,3,3,3,3,2,3,5,5,6,5,8,5,3,2,4,2,3,1,3,4,3,2,4,5,5,5,4,5,3,4,6,6,6,7,7,8,2,3,4,3,5,6,3,5,4,2,5,49,171,37,37,35,3,2,5,10,10,14,13,14,3,2,8,24,31,37,35,32,2,2,8,27,39,97,98,84,4,3,7,24,35,77,164,148,1619.0,1.0,171.0,16.86,96.0,1.9172192289206806,5.474454879760742,9.082554817199707
14时09分44秒.828,1,3,3,4,2,3,2,3,5,4,4,5,4,3,5,5,3,4,5,6,5,7,6,5,3,3,3,3,2,3,2,2,3,2,2,4,4,2,4,4,4,1,6,7,8,8,8,7,3,2,5,5,6,5,5,5,3,4,8,49,170,37,37,35,3,2,5,10,10,11,13,10,4,3,8,22,30,37,33,32,4,4,6,27,39,97,100,84,4,2,6,27,34,77,164,148,1627.0,1.0,170.0,16.95,96.0,1.9035246154710397,5.431161880493164,9.023048400878906
14时09分44秒.893,2,2,2,2,4,3,1,2,3,1,4,5,4,4,3,4,3,3,4,5,6,6,5,5,2,2,3,3,4,3,4,3,3,2,4,6,5,6,4,4,1,4,4,8,7,8,9,8,3,3,4,4,4,4,3,4,4,2,8,49,171,37,37,34,2,2,5,10,11,11,13,13,3,4,8,23,30,37,34,32,4,3,6,27,39,98,98,83,2,2,8,26,34,77,163,147,1616.0,1.0,171.0,16.83,96.0,1.9139346305510403,5.431161880493164,9.023048400878906
14时09分44秒.926,2,3,4,2,4,3,3,4,3,2,5,4,5,5,5,5,3,2,6,5,6,5,7,8,3,3,3,3,3,4,1,4,3,2,2,2,2,4,5,3,3,2,3,8,7,9,9,7,3,2,5,5,6,6,6,5,3,2,8,49,171,37,37,35,4,4,6,9,9,11,12,11,3,2,5,22,29,37,35,33,4,3,5,27,40,98,98,83,4,4,9,24,35,77,163,148,1630.0,1.0,171.0,16.98,96.0,1.8974257091063613,5.431161880493164,9.023048400878906
14时09分44秒.974,2,3,3,2,4,2,3,2,3,2,6,4,5,4,4,4,2,3,4,5,4,4,5,5,4,2,3,3,4,3,2,3,3,4,4,4,5,6,4,6,3,3,6,8,8,8,8,8,2,4,3,6,4,4,4,4,4,2,8,49,171,37,37,33,4,2,6,11,11,13,14,14,4,2,8,21,30,37,35,33,2,3,5,27,39,98,97,82,3,4,6,24,35,78,163,148,1628.0,2.0,171.0,16.96,96.0,1.8978288415523727,5.431161880493164,9.023048400878906
14时09分45秒.027,2,3,3,1,3,2,3,2,4,4,4,4,6,7,5,5,3,3,6,5,5,6,8,5,3,4,3,3,3,2,2,2,4,2,3,4,5,3,4,3,3,4,3,8,8,8,7,8,2,3,6,6,5,4,5,5,4,2,7,50,171,37,37,33,4,4,5,10,9,11,11,11,2,2,6,22,29,37,34,33,4,3,7,27,40,97,97,82,4,3,6,24,34,78,164,148,1623.0,1.0,171.0,16.91,96.0,1.9048843138864766,5.431161880493164,9.023048400878906
14时09分45秒.074,2,4,2,4,4,3,2,1,2,2,4,3,4,4,3,4,3,4,3,5,6,4,6,7,2,3,1,2,4,4,2,3,3,1,4,4,5,4,4,5,4,2,7,7,6,8,7,8,4,2,5,5,4,4,5,4,2,3,8,50,170,37,37,35,4,3,6,9,11,13,13,13,2,4,6,23,30,38,34,33,3,3,6,27,39,97,98,83,2,2,6,25,35,78,164,148,1619.0,1.0,170.0,16.86,96.0,1.914542915176689,5.466646194458008,9.053427696228027
14时09分45秒.126,4,2,4,2,4,2,3,2,4,3,4,6,8,4,5,5,2,2,5,7,5,5,5,5,2,3,3,2,4,1,3,2,3,3,3,4,4,2,5,4,4,2,4,8,8,8,9,8,2,5,4,5,6,5,6,5,3,3,6,50,171,39,37,34,4,2,6,9,11,11,13,11,4,4,6,23,31,36,35,33,2,3,7,27,39,99,100,84,4,2,6,25,35,80,165,148,1643.0,1.0,171.0,17.11,96.0,1.898494623846704,5.466646194458008,9.053427696228027
14时09分45秒.176,3,3,4,2,3,3,3,4,3,5,4,4,5,4,4,5,3,4,4,5,4,5,5,5,3,2,3,3,3,2,3,2,5,3,2,4,5,4,4,4,4,1,4,6,7,8,8,8,2,4,4,4,4,5,4,4,2,1,6,50,172,39,37,34,2,5,6,10,10,11,13,13,4,4,7,23,31,38,36,33,3,2,8,27,39,99,100,84,3,2,8,25,36,78,164,148,1636.0,1.0,172.0,17.04,96.0,1.9078974532340771,5.466646194458008,9.053427696228027
14时09分45秒.226,3,2,3,4,2,3,4,4,3,2,4,5,5,5,6,5,4,2,5,5,5,8,6,6,2,1,2,4,4,3,2,2,2,2,4,3,3,4,4,4,5,4,6,7,6,8,7,8,2,4,4,5,5,6,5,6,3,3,7,50,172,38,37,34,2,2,7,9,11,10,11,11,4,2,6,23,29,38,36,33,5,2,7,27,40,98,100,84,3,4,7,25,36,78,165,148,1642.0,1.0,172.0,17.1,96.0,1.8993248430175949,5.466646194458008,9.053427696228027
14时09分45秒.275,2,1,4,2,4,4,1,3,3,2,3,5,3,5,4,4,2,4,4,5,5,5,5,6,2,4,2,4,4,3,4,2,4,3,4,5,6,3,4,5,4,3,5,7,8,7,8,8,2,2,5,4,5,4,3,4,4,4,8,50,172,37,37,34,4,2,8,9,9,13,11,13,4,3,7,23,29,38,36,33,5,4,8,27,39,98,100,83,4,2,7,25,35,78,163,148,1638.0,1.0,172.0,17.06,96.0,1.8960222622839225,5.426739692687988,9.040292739868164
14时09分45秒.326,4,2,2,2,2,2,2,2,4,3,5,5,5,5,5,5,2,3,5,8,6,6,5,5,4,2,3,2,2,2,2,1,3,2,2,3,4,3,4,3,2,4,5,8,7,8,9,8,2,2,4,6,6,5,5,6,4,3,9,50,171,39,37,34,3,4,6,10,11,11,11,12,6,5,6,22,29,37,33,33,3,4,6,27,39,97,98,83,3,2,9,25,35,79,166,150,1636.0,1.0,171.0,17.04,96.0,1.9053766357292716,5.426739692687988,9.040292739868164
14时09分45秒.375,3,3,3,3,2,2,2,4,4,3,5,4,4,3,4,4,5,2,4,5,5,5,5,7,3,2,4,3,3,4,4,4,3,4,4,6,3,4,5,5,3,1,7,7,7,8,8,8,4,1,3,5,4,4,5,4,4,3,7,50,171,37,37,34,4,4,5,11,11,13,13,12,3,2,8,22,32,37,34,33,3,4,5,27,39,97,99,84,5,2,7,23,35,79,164,150,1641.0,1.0,171.0,17.09,96.0,1.8954032492091044,5.426739692687988,9.040292739868164
14时09分45秒.424,3,2,3,3,2,1,3,3,5,2,4,5,7,8,5,5,3,3,4,6,5,6,5,5,3,2,1,2,4,2,4,4,2,3,3,3,4,3,3,4,5,3,3,8,6,9,8,10,4,5,5,6,6,7,5,5,4,3,7,49,171,37,37,34,4,2,5,11,9,11,11,11,4,4,6,23,29,36,34,33,4,3,5,26,39,99,99,84,2,4,6,26,35,79,165,150,1641.0,1.0,171.0,17.09,96.0,1.8995928977281353,5.426739692687988,9.040292739868164
14时09分45秒.474,3,3,3,2,2,4,3,4,3,4,3,4,4,5,6,3,4,4,5,5,6,4,5,5,4,2,2,2,4,3,4,3,5,3,2,4,5,6,5,5,2,1,5,8,7,8,8,8,3,3,3,4,4,4,4,3,4,3,6,49,171,37,36,34,4,4,6,10,9,11,13,14,4,4,7,23,29,37,34,33,4,2,6,27,39,98,99,84,4,4,7,25,35,79,165,150,1638.0,1.0,171.0,17.06,96.0,1.9020702781827141,5.426739692687988,9.040292739868164
14时09分45秒.524,4,2,2,2,3,2,2,3,3,3,4,6,5,5,5,5,3,2,4,5,5,6,5,6,4,2,4,2,2,3,3,2,2,3,3,3,2,3,4,5,3,3,4,9,9,8,8,9,2,2,5,7,5,5,6,4,3,4,7,49,171,37,36,35,4,2,8,11,10,11,11,11,2,3,6,23,29,37,34,33,4,2,7,27,39,98,99,83,4,2,8,25,35,79,168,150,1635.0,2.0,171.0,17.03,96.0,1.9149532589031073,5.453516960144043,9.04250717163086
14时09分45秒.574,3,2,3,2,2,2,2,2,2,2,3,4,4,5,2,4,4,4,3,6,5,5,5,6,5,4,3,3,4,3,2,4,5,2,5,5,5,5,4,4,3,2,5,6,6,8,9,8,4,4,5,4,5,5,3,4,4,2,6,49,170,37,36,35,2,2,5,10,10,13,13,13,4,2,8,23,29,37,34,33,4,2,6,27,39,99,99,83,2,2,8,24,34,79,165,150,1626.0,2.0,170.0,16.94,96.0,1.9163350842521953,5.453516960144043,9.04250717163086
14时09分45秒.624,3,3,2,2,1,1,2,2,3,1,4,4,5,4,6,5,4,4,5,6,6,4,7,4,2,2,3,2,2,2,2,4,4,3,5,5,3,3,4,4,4,2,4,8,8,8,8,8,3,2,4,7,4,5,6,4,2,3,6,49,172,37,36,35,3,4,5,9,10,10,13,11,3,3,6,23,30,37,34,33,4,2,6,27,40,98,99,83,3,2,8,27,34,79,165,149,1623.0,1.0,172.0,16.91,96.0,1.924281298573778,5.453516960144043,9.04250717163086
14时09分45秒.678,3,3,4,3,4,2,3,4,4,5,3,4,4,4,4,5,4,1,4,5,5,5,5,5,2,3,3,4,2,2,2,3,1,2,5,5,5,5,5,4,4,4,5,9,8,8,7,8,4,3,4,4,4,5,4,5,2,3,6,49,171,37,36,35,5,4,6,9,11,12,13,14,4,3,6,23,31,37,34,33,4,2,8,27,39,98,99,83,2,2,8,25,35,79,165,149,1641.0,1.0,171.0,17.09,96.0,1.8957229654843515,5.453516960144043,9.04250717163086
14时09分45秒.725,2,2,4,3,2,3,3,3,2,2,5,6,5,5,7,5,4,3,5,6,6,5,5,6,2,1,2,3,2,1,3,2,2,2,3,4,4,2,3,4,4,3,4,5,8,9,8,9,3,3,5,5,4,5,5,5,4,4,6,49,170,37,36,34,4,2,5,10,9,11,13,12,2,4,7,23,30,37,34,33,3,2,8,27,39,98,99,83,4,3,5,25,35,79,167,149,1626.0,1.0,170.0,16.94,96.0,1.9185128433665841,5.466789722442627,9.0399751663208
14时09分45秒.777,3,3,4,2,1,2,4,1,3,2,4,4,3,3,4,4,3,4,3,4,5,5,5,7,1,4,1,2,2,3,4,3,4,4,5,5,4,5,4,4,3,2,5,9,8,7,8,8,3,2,2,2,5,5,5,3,4,3,6,49,170,37,36,35,4,2,5,9,10,11,13,12,3,4,8,23,31,37,36,33,4,4,6,27,39,97,99,84,2,2,6,24,35,79,167,149,1620.0,1.0,170.0,16.88,96.0,1.9285499692764878,5.466789722442627,9.0399751663208
14时09分45秒.824,2,4,4,2,4,3,2,2,4,3,4,5,6,6,5,4,5,2,3,6,5,5,6,6,2,2,3,2,1,3,2,3,5,2,3,5,4,2,4,4,5,3,6,7,9,8,9,9,4,4,4,7,5,5,5,7,4,3,5,49,172,37,38,33,4,2,6,9,9,11,13,11,2,2,7,22,29,37,36,33,3,3,6,28,39,97,100,84,5,3,7,25,35,79,165,149,1644.0,1.0,172.0,17.12,96.0,1.8961859041722378,5.466789722442627,9.0399751663208
14时09分45秒.874,2,3,2,4,4,2,2,2,2,2,5,5,4,4,4,4,2,2,5,5,6,5,6,4,2,4,3,3,2,3,3,3,3,4,5,5,5,4,4,5,3,2,6,7,6,8,9,8,2,2,3,4,5,5,4,4,5,2,5,51,172,37,37,34,5,3,6,9,10,13,16,11,3,4,7,22,32,37,36,33,3,4,8,26,39,97,99,84,3,2,6,25,34,79,165,149,1635.0,2.0,172.0,17.03,96.0,1.9092625555113505,5.466789722442627,9.0399751663208
14时09分45秒.925,2,2,3,2,2,2,3,3,3,2,4,8,5,6,3,5,3,3,6,8,6,5,8,6,3,2,3,2,4,3,2,3,3,2,4,2,4,4,3,5,3,2,5,8,7,8,8,8,3,3,5,5,5,5,5,6,5,3,7,50,171,37,37,35,3,2,5,9,8,11,11,11,3,2,6,22,30,37,36,33,2,2,7,29,39,98,99,84,4,2,8,25,34,79,166,150,1637.0,2.0,171.0,17.05,96.0,1.9101193422524014,5.466789722442627,9.0399751663208
14时09分45秒.976,2,4,2,4,3,2,3,3,2,2,3,5,4,5,5,4,3,3,4,5,6,5,6,8,2,3,3,3,4,4,4,4,4,4,4,6,5,5,5,4,3,3,4,8,9,8,7,8,4,3,4,5,4,4,4,4,5,2,5,50,170,36,37,35,3,2,7,9,10,13,11,13,2,4,8,23,30,38,35,33,5,3,6,27,39,98,100,84,4,2,6,25,34,79,165,149,1646.0,2.0,170.0,17.15,96.0,1.8894187604482495,5.450789928436279,8.996962547302246
