##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时04分00秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时04分01秒.875,2,2,2,3,2,2,2,3,5,4,5,32,25,166,165,55,5,3,5,33,26,705,579,74,4,4,2,2,4,3,2,2,5,4,3,59,27,32,30,22,4,4,4,3,4,4,5,5,3,4,4,7,6,7,6,6,4,4,3,5,4,5,4,4,2,3,3,2,3,2,2,2,4,4,3,5,5,4,5,4,1,2,2,3,3,3,3,4,4,4,5,6,7,7,5,5,2336.0,1.0,705.0,24.33,96.0,3.867095021708721,5.582452297210693,3.0682876110076904
14时04分01秒.924,3,2,2,3,4,1,2,1,5,2,4,32,25,166,163,55,6,7,4,33,26,705,578,74,3,3,3,3,4,2,4,5,5,4,4,59,28,32,31,22,5,2,2,3,4,4,5,5,3,2,3,8,5,5,5,5,4,4,4,5,4,5,4,4,2,4,5,3,3,4,3,4,4,3,4,6,5,4,4,5,3,1,3,2,1,3,1,2,4,4,5,5,5,5,6,7,2335.0,1.0,705.0,24.32,96.0,3.8650211456199073,5.598501205444336,3.023768663406372
14时04分01秒.975,2,2,3,1,4,1,2,3,5,4,4,30,25,166,163,55,5,4,4,33,26,705,579,74,4,3,3,2,4,2,2,2,5,4,5,60,28,32,31,22,4,2,3,5,5,6,5,4,4,5,3,6,5,7,9,7,3,5,3,5,4,3,5,4,2,2,3,2,1,1,2,2,3,3,2,5,4,5,4,4,4,2,3,2,4,3,4,2,3,4,4,6,6,7,5,5,2330.0,1.0,705.0,24.27,96.0,3.8764821872870994,5.598501205444336,3.023768663406372
14时04分02秒.024,3,1,2,2,0,5,4,3,5,5,4,30,25,165,163,55,4,5,5,33,27,705,577,74,5,4,3,5,4,4,4,5,4,2,4,60,28,32,30,23,4,2,2,4,4,5,4,5,4,4,3,5,4,5,6,5,3,2,5,5,5,2,5,5,4,4,2,4,2,2,4,4,3,4,4,4,5,4,3,3,2,3,3,2,2,2,2,2,4,4,4,5,5,6,5,7,2331.0,1.0,705.0,24.54,95.0,3.8471131987152543,5.598501205444336,3.023768663406372
14时04分02秒.077,2,2,4,2,2,2,1,4,5,5,4,31,25,167,163,55,5,5,4,34,28,705,577,75,4,2,4,4,4,3,3,4,5,5,3,58,28,32,30,22,4,2,4,5,4,4,5,5,4,2,5,6,6,6,8,6,3,4,3,6,5,4,4,4,1,3,3,3,1,1,2,2,4,4,4,5,4,4,4,5,4,2,4,2,2,4,4,5,4,5,5,6,6,7,7,6,2350.0,1.0,705.0,24.48,96.0,3.837291843437988,5.598501205444336,3.023768663406372
14时04分02秒.125,2,2,4,4,2,2,2,2,5,4,5,31,25,165,163,55,4,4,5,33,27,705,577,75,2,3,4,3,4,7,6,4,6,3,3,58,28,32,31,23,2,4,4,3,5,4,4,5,4,4,2,7,5,5,6,6,3,4,3,5,4,4,5,7,2,4,3,3,4,3,3,3,5,3,4,5,6,4,5,5,2,2,2,1,2,2,1,2,3,3,4,5,5,6,7,6,2340.0,1.0,705.0,24.38,96.0,3.8531048300081605,5.617094039916992,3.0145299434661865
14时04分02秒.175,2,3,3,2,2,3,2,3,4,5,5,31,25,167,163,55,5,5,5,35,27,706,577,75,4,3,3,3,2,2,1,5,4,4,4,58,28,32,31,23,2,3,4,6,4,5,4,6,3,4,3,8,6,6,5,6,4,3,4,5,4,4,5,5,1,2,3,2,2,1,3,2,2,4,4,4,5,5,5,5,4,2,3,3,3,4,4,3,4,4,3,8,6,5,6,7,2345.0,1.0,706.0,24.43,96.0,3.8493658079007567,5.617094039916992,3.0145299434661865
14时04分02秒.224,3,1,2,3,3,3,2,1,5,3,5,31,25,166,164,54,3,3,4,34,27,707,580,75,4,3,3,5,4,4,5,5,6,4,3,60,29,32,31,23,3,4,2,5,3,4,2,4,5,4,4,5,6,7,5,6,4,3,5,4,4,5,4,5,2,3,5,3,4,4,4,3,3,4,4,5,5,5,4,4,2,2,2,3,3,2,3,4,5,4,3,5,6,5,5,6,2350.0,1.0,707.0,24.48,96.0,3.851774520058588,5.617094039916992,3.0145299434661865
14时04分02秒.275,2,1,2,3,3,3,2,3,6,5,4,31,25,166,164,55,4,5,5,34,27,708,577,75,3,3,2,3,2,2,2,3,4,4,4,60,28,33,31,23,3,3,4,4,4,5,4,5,4,3,4,6,6,6,7,7,5,2,3,5,3,6,5,5,2,4,3,2,3,2,1,2,4,4,3,4,4,5,4,5,1,2,2,2,1,4,4,4,4,3,4,6,5,7,8,6,2341.0,1.0,708.0,24.39,96.0,3.863203288216592,5.617094039916992,3.0145299434661865
14时04分02秒.325,1,2,3,2,2,4,2,1,5,5,4,31,25,167,164,55,5,3,5,33,27,707,579,75,4,2,3,5,5,4,6,6,5,4,5,60,27,33,31,23,4,3,3,4,5,4,3,5,4,2,4,6,6,5,5,5,5,3,4,4,5,3,5,4,3,2,3,3,4,3,2,3,4,3,3,6,5,8,4,4,2,4,2,3,2,2,2,3,4,5,5,5,6,6,6,5,2353.0,1.0,707.0,24.51,96.0,3.8448032933451493,5.617094039916992,3.0145299434661865
14时04分02秒.376,1,2,2,5,3,4,2,2,4,4,5,31,25,167,164,56,5,4,5,33,27,707,577,74,4,2,4,2,2,3,3,4,5,5,3,60,27,33,31,23,4,3,4,5,4,5,5,4,5,3,5,8,5,6,7,4,4,2,5,5,4,5,4,3,4,2,2,2,3,2,2,2,4,2,5,4,5,5,4,5,4,4,4,2,3,4,4,3,5,4,4,6,5,6,7,6,2353.0,1.0,707.0,24.51,96.0,3.839532282681545,5.587547779083252,3.05121111869812
14时04分02秒.426,3,1,3,4,3,3,2,1,4,6,5,31,25,164,163,54,5,4,4,33,27,707,578,74,4,2,2,4,3,4,4,4,5,4,5,61,28,33,31,23,4,5,4,3,4,3,4,4,3,3,3,5,5,6,6,6,4,3,2,6,5,5,5,5,2,2,5,3,4,4,3,5,3,2,4,4,5,6,5,6,3,2,2,4,3,3,1,1,3,5,4,6,6,6,5,6,2347.0,1.0,707.0,24.45,96.0,3.849478603543591,5.587547779083252,3.05121111869812
14时04分02秒.475,3,2,3,2,2,3,3,5,8,5,5,31,25,164,163,55,5,4,5,33,27,707,578,75,4,2,3,3,2,3,4,2,5,5,2,60,27,33,31,23,4,2,4,4,6,4,5,4,5,4,4,7,6,6,7,7,4,4,5,5,5,5,3,5,2,2,3,4,3,2,2,2,4,3,4,5,5,4,5,5,4,4,1,2,2,2,4,5,5,5,4,6,5,7,5,6,2359.0,1.0,707.0,24.57,96.0,3.829035703037129,5.587547779083252,3.05121111869812
14时04分02秒.526,3,3,2,3,2,2,2,4,4,4,3,31,25,164,163,53,5,4,4,33,27,708,578,75,4,3,4,3,3,4,4,7,5,4,5,60,30,33,31,23,3,2,3,4,5,5,3,3,4,3,3,6,5,5,6,7,4,2,3,4,4,5,4,5,3,4,5,5,4,4,3,4,4,4,5,6,4,4,5,5,2,3,1,2,1,3,2,3,4,3,3,5,5,5,5,6,2345.0,1.0,708.0,24.43,96.0,3.8561444971068988,5.587547779083252,3.05121111869812
14时04分02秒.575,3,3,3,2,2,4,2,4,5,4,2,31,28,167,164,54,4,4,4,33,27,708,578,75,4,3,4,4,4,3,3,2,5,5,5,60,28,32,31,23,5,2,4,5,4,4,5,4,4,3,3,6,8,7,7,5,3,2,4,5,5,4,4,3,3,4,3,3,2,4,2,2,3,3,3,4,5,3,5,5,3,2,4,4,2,3,4,4,3,3,4,6,6,7,5,6,2353.0,2.0,708.0,24.51,96.0,3.8454075534552135,5.587547779083252,3.05121111869812
14时04分02秒.624,3,2,2,4,1,4,2,2,4,5,4,32,24,165,162,54,4,3,5,33,27,708,578,75,4,4,3,4,4,5,5,5,5,4,5,59,28,32,32,23,2,3,3,4,4,3,4,4,3,3,4,6,4,5,5,5,4,3,3,5,4,4,5,4,2,2,3,5,2,1,3,3,2,4,2,5,4,4,5,4,3,2,2,4,1,2,2,1,2,2,3,4,5,7,6,4,2320.0,1.0,708.0,24.17,96.0,3.8998475533484522,5.622413635253906,2.9612069129943848
