##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时03分05秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时03分05秒.825,3,4,2,2,1,3,3,2,32,30,33,27,31,10,10,9,26,24,33,32,29,10,10,8,43,41,44,41,52,9,11,9,9,5,6,5,5,4,5,5,6,5,6,5,6,8,9,8,5,5,5,5,6,5,4,5,2,3,4,4,4,4,4,4,4,2,2,2,2,4,2,4,5,6,6,5,5,5,6,5,3,3,2,2,1,2,1,2,6,5,4,5,4,8,8,8,919.0,1.0,52.0,9.57,96.0,1.1886301784792053,3.4347116947174072,4.211643218994141
14时03分05秒.860,3,1,2,2,2,2,2,2,32,30,34,27,31,10,10,8,26,24,33,32,29,11,10,9,43,41,44,41,52,10,11,9,5,5,4,4,4,4,7,5,6,6,5,5,5,5,7,9,6,5,4,5,6,7,6,6,5,6,4,4,4,5,5,4,4,3,2,2,2,1,2,0,4,5,3,5,4,5,5,5,2,4,4,2,3,2,3,2,8,5,8,5,8,9,8,8,924.0,1.0,52.0,9.73,95.0,1.1741970386425218,3.4347116947174072,4.211643218994141
14时03分05秒.927,3,4,4,4,1,4,2,3,32,28,34,27,31,8,9,9,26,25,33,32,30,10,10,9,44,41,45,41,52,8,11,9,7,6,5,5,6,5,8,9,6,6,5,5,4,6,5,8,6,5,5,3,5,4,5,4,4,4,5,5,5,6,5,4,3,3,4,2,3,3,4,3,6,5,5,5,7,7,6,5,2,2,2,2,4,2,2,2,5,5,5,4,6,8,8,8,938.0,1.0,52.0,9.77,96.0,1.1617143163640864,3.4347116947174072,4.211643218994141
14时03分05秒.960,2,2,3,2,3,2,2,2,32,29,34,28,32,9,10,9,26,25,33,32,29,9,9,9,43,41,45,41,52,9,10,10,5,5,5,5,5,4,5,5,5,5,4,5,5,6,7,8,5,5,5,6,4,5,6,8,5,3,5,5,5,5,6,6,3,2,4,1,2,2,2,2,4,4,4,4,4,7,7,5,3,3,2,2,2,2,3,2,7,6,7,6,6,7,8,10,925.0,1.0,52.0,9.64,96.0,1.187493139421188,3.4347116947174072,4.211643218994141
14时03分06秒.026,3,3,4,3,2,2,3,1,31,29,34,28,30,8,9,8,26,25,33,32,29,9,10,10,43,41,45,41,52,8,10,10,6,5,5,5,8,6,6,7,4,4,5,5,5,5,7,6,6,5,6,4,3,4,4,4,4,5,5,4,5,4,4,4,1,3,2,2,4,4,4,5,5,6,5,5,6,7,5,5,3,3,2,4,1,2,2,1,6,5,6,5,5,9,9,9,923.0,1.0,52.0,9.61,96.0,1.1816327796867934,3.4469122886657715,4.295232772827148
14时03分06秒.058,3,3,2,3,2,3,3,2,31,29,34,27,33,9,9,9,26,25,33,30,29,9,11,11,44,41,45,42,52,8,11,9,6,5,5,4,5,4,5,5,4,4,5,5,8,6,7,7,6,5,6,5,6,6,5,6,4,6,4,4,5,5,5,6,3,4,2,2,2,4,3,4,4,4,4,4,5,4,5,5,3,2,2,4,3,3,2,4,7,7,8,5,7,8,8,9,938.0,2.0,52.0,9.77,96.0,1.1637787607209702,3.4469122886657715,4.295232772827148
14时03分06秒.109,4,3,2,2,2,2,3,1,32,29,33,27,32,9,9,10,26,25,33,30,29,9,10,9,44,41,45,42,52,10,10,10,6,7,7,6,6,6,5,6,5,5,5,5,6,5,6,6,5,5,4,4,5,6,6,5,4,5,3,4,4,5,6,5,2,2,4,4,4,3,3,3,6,5,6,4,5,6,5,5,4,1,2,3,1,2,2,4,6,5,6,4,5,5,8,9,927.0,1.0,52.0,9.66,96.0,1.1793278714211302,3.4469122886657715,4.295232772827148
14时03分06秒.161,1,2,2,4,2,4,2,3,32,32,34,27,32,9,10,10,26,25,35,31,29,9,10,10,43,41,45,42,53,9,10,10,6,5,4,5,5,5,8,4,5,4,5,5,5,6,7,7,5,5,6,5,5,5,7,8,5,4,5,4,3,5,5,5,3,2,1,2,3,1,3,3,4,3,5,4,5,7,6,6,3,2,2,3,3,2,3,3,8,8,6,7,7,9,8,8,942.0,1.0,53.0,9.81,96.0,1.1757819166302044,3.4469122886657715,4.295232772827148
14时03分06秒.225,3,3,3,2,2,2,1,4,32,30,34,27,32,8,9,8,29,25,34,31,29,9,9,11,43,41,45,42,53,10,10,11,5,6,5,6,8,5,5,6,6,6,5,6,6,6,7,8,4,6,3,4,2,5,6,6,5,4,4,5,4,5,4,4,3,2,3,4,4,3,4,2,7,5,7,7,6,6,6,6,3,2,2,4,2,3,3,1,5,5,4,4,5,6,6,8,937.0,1.0,53.0,9.76,96.0,1.1797813339361596,3.4413020610809326,4.2534685134887695
14时03分06秒.275,3,4,2,2,4,2,4,2,32,30,34,28,32,10,9,9,29,25,35,33,32,10,12,10,43,41,45,41,52,9,10,10,8,4,4,4,3,8,6,5,8,4,5,4,4,8,8,8,5,5,7,6,5,5,7,6,5,5,5,5,3,5,5,5,2,2,2,2,2,1,3,2,4,4,4,4,4,6,4,7,2,1,4,2,3,3,4,3,8,7,7,6,8,8,9,9,956.0,1.0,52.0,9.96,96.0,1.162781003809844,3.4413020610809326,4.2534685134887695
14时03分06秒.309,3,4,3,2,3,1,3,2,32,29,34,27,32,9,8,7,27,25,35,32,29,9,11,10,42,41,45,41,52,10,10,10,8,5,6,6,5,6,6,6,5,5,6,6,6,5,7,6,5,6,4,4,4,5,6,5,5,4,3,4,5,4,5,4,4,4,3,2,4,2,3,2,6,5,7,4,5,5,6,5,4,4,2,3,1,1,1,2,5,5,4,5,4,6,6,8,923.0,1.0,52.0,9.61,96.0,1.1901846102403124,3.4413020610809326,4.2534685134887695
14时03分06秒.375,3,4,3,2,4,2,3,2,32,29,35,27,32,9,9,9,27,25,36,32,29,10,10,10,43,41,45,41,52,9,9,9,5,5,4,4,5,4,5,4,4,5,5,5,5,5,8,8,4,5,6,6,6,6,7,6,4,4,5,4,5,4,4,4,4,2,3,2,2,2,1,2,4,5,5,5,5,5,5,7,3,2,2,2,3,2,2,3,6,8,6,6,6,8,10,8,930.0,1.0,52.0,9.69,96.0,1.1890878580224538,3.4413020610809326,4.2534685134887695
14时03分06秒.424,4,2,2,2,2,3,2,3,32,29,35,27,32,9,9,8,26,25,34,32,29,9,10,9,43,41,45,41,52,9,11,11,6,6,5,7,4,5,8,5,5,3,4,5,6,8,8,7,5,4,4,5,5,5,5,7,3,5,3,5,3,5,4,5,4,5,4,3,4,2,4,4,5,5,5,6,5,5,5,5,3,3,2,2,2,3,2,2,6,5,5,4,5,6,8,6,928.0,2.0,52.0,9.67,96.0,1.1828578926872448,3.4413020610809326,4.2534685134887695
14时03分06秒.459,2,4,2,3,2,2,2,4,32,30,35,28,32,10,8,8,29,25,34,32,29,9,9,10,43,43,45,41,52,10,9,9,5,4,5,4,5,6,6,6,5,5,5,5,5,7,8,7,6,6,6,8,4,7,7,7,5,5,4,5,3,4,5,4,2,2,4,4,2,3,3,2,5,4,5,5,5,6,5,7,2,2,4,4,4,2,3,2,7,5,7,8,7,8,8,9,953.0,2.0,52.0,9.93,96.0,1.1590166756335865,3.4601259231567383,4.357292652130127
14时03分06秒.525,4,4,4,2,1,2,2,2,32,29,35,27,32,9,9,8,27,25,34,32,29,11,11,11,43,42,45,41,54,10,10,10,8,6,5,6,6,5,6,7,6,5,5,5,5,5,8,9,5,5,4,4,5,6,5,5,3,5,4,4,4,4,5,3,4,2,4,2,3,1,4,5,7,6,5,6,5,6,8,6,2,4,4,1,1,3,4,2,7,5,6,5,8,8,8,8,955.0,1.0,54.0,9.95,96.0,1.1562367011645223,3.4601259231567383,4.357292652130127
14时03分06秒.558,2,3,1,2,4,3,3,2,31,32,35,28,32,9,10,9,27,25,34,32,29,10,11,10,43,42,45,41,54,9,10,8,6,6,6,3,5,5,6,5,4,4,6,5,5,6,8,9,6,5,5,6,8,6,8,5,4,4,4,5,5,4,5,4,2,2,3,4,2,2,3,2,5,4,5,5,5,5,6,6,3,2,2,4,2,2,3,3,8,8,7,6,8,7,9,8,952.0,1.0,54.0,9.92,96.0,1.1671902880685492,3.4601259231567383,4.357292652130127
14时03分06秒.625,3,5,4,2,2,3,2,2,31,29,34,27,32,8,8,9,26,25,34,30,29,9,10,9,44,41,45,41,52,10,12,10,7,5,5,6,8,6,7,5,6,4,5,5,6,5,7,6,5,5,5,4,5,5,4,5,4,5,4,3,5,5,4,5,4,2,3,2,3,2,4,5,6,4,6,5,6,7,7,5,4,2,1,1,3,2,2,3,6,8,6,5,5,5,7,8,933.0,1.0,52.0,9.72,96.0,1.168716299400502,3.4601259231567383,4.357292652130127
14时03分06秒.674,1,4,3,2,4,2,2,4,31,28,35,27,32,10,10,10,27,26,34,31,29,10,10,9,44,41,45,41,52,10,11,10,6,4,6,4,4,5,5,5,5,5,4,5,6,7,7,8,5,6,6,5,5,5,7,6,5,4,5,3,4,4,6,4,4,5,2,2,3,4,3,3,4,5,4,5,4,5,5,6,2,3,2,2,2,3,2,3,8,8,7,8,7,9,10,9,950.0,1.0,52.0,9.9,96.0,1.1512055586328387,3.48421049118042,4.362105369567871
14时03分06秒.709,3,2,4,3,4,3,4,3,32,32,34,30,32,8,8,11,26,26,34,32,29,8,10,9,43,43,45,41,52,11,11,9,6,5,6,5,8,5,6,5,7,6,5,5,5,7,6,7,6,5,5,4,5,4,6,5,4,5,4,4,4,4,6,5,4,2,4,4,4,4,2,4,5,6,6,5,5,5,5,6,3,5,2,1,2,2,2,4,5,5,5,5,6,7,6,9,952.0,1.0,52.0,9.92,96.0,1.1605464915410832,3.48421049118042,4.362105369567871
14时03分06秒.758,3,4,2,2,3,4,2,2,32,29,34,29,32,11,10,10,26,26,36,32,29,10,10,9,43,43,45,42,52,8,10,9,5,4,5,5,4,3,5,6,5,5,5,5,5,8,9,8,5,6,5,8,5,6,7,6,5,5,5,5,4,4,5,4,4,4,2,4,2,1,4,1,5,5,4,5,5,7,5,5,3,3,2,4,4,2,2,2,5,6,6,5,6,7,8,8,947.0,1.0,52.0,9.86,96.0,1.1719793095380875,3.48421049118042,4.362105369567871
14时03分06秒.824,3,2,2,2,4,1,2,3,32,29,35,28,32,9,9,9,27,24,35,32,29,10,11,10,43,43,45,42,52,8,10,10,8,7,7,5,5,8,10,5,6,5,5,3,5,6,6,7,5,5,5,4,4,5,5,5,5,4,4,4,5,5,5,5,3,3,3,4,1,2,6,3,6,5,6,5,5,4,6,8,3,1,2,1,4,2,2,2,7,4,5,5,6,5,7,6,938.0,1.0,52.0,9.77,96.0,1.184317413115069,3.48421049118042,4.362105369567871
14时03分06秒.859,1,2,1,2,3,3,3,1,32,29,35,28,32,9,11,9,27,25,34,32,32,11,11,10,43,41,45,42,52,9,10,9,6,5,5,5,5,5,6,6,5,5,5,5,5,6,8,9,7,6,5,5,6,7,7,5,4,5,4,5,5,4,5,5,4,2,2,2,2,2,4,3,4,5,4,5,4,5,5,7,2,3,2,3,1,2,2,2,6,6,6,6,6,8,9,8,942.0,1.0,52.0,9.81,96.0,1.179181431888661,3.48421049118042,4.362105369567871
14时03分06秒.910,3,3,2,2,2,3,2,3,32,29,34,28,32,9,9,8,26,25,34,32,29,9,10,11,44,43,45,43,52,9,9,11,7,6,4,6,6,5,8,6,7,4,7,7,5,7,7,7,4,4,5,5,4,5,5,5,4,4,4,4,4,5,4,4,2,3,2,3,2,2,3,4,5,5,7,5,6,5,5,6,1,2,4,2,2,3,2,3,5,5,6,6,5,8,8,8,937.0,1.0,52.0,9.76,96.0,1.1862512606855138,3.4669156074523926,4.252401351928711
14时03分06秒.958,1,2,1,2,2,3,3,2,32,29,35,28,32,10,10,9,26,25,34,32,29,10,10,10,43,43,45,41,52,8,12,11,6,4,4,5,4,5,7,6,5,5,5,6,5,8,8,8,6,5,5,5,5,5,6,5,5,5,5,5,4,5,5,4,2,2,2,3,3,2,2,3,4,5,4,4,5,6,5,7,4,3,2,2,3,2,2,5,6,8,6,8,6,7,10,9,945.0,1.0,52.0,9.84,96.0,1.1692958891825564,3.4669156074523926,4.252401351928711
14时03分07秒.025,4,2,3,1,1,3,2,2,32,29,34,28,32,8,9,10,26,25,33,32,32,9,12,10,43,41,46,41,52,9,10,9,7,6,6,5,8,6,6,8,6,8,6,6,6,6,5,6,4,5,4,5,3,5,6,5,4,4,5,5,3,3,6,5,3,3,2,2,4,4,3,4,5,8,5,5,4,6,8,5,2,2,3,3,1,2,4,2,5,6,5,5,6,5,7,8,940.0,1.0,52.0,9.79,96.0,1.1728866935967417,3.4669156074523926,4.252401351928711
14时03分07秒.060,2,4,2,2,3,2,2,2,32,32,35,28,32,8,9,9,26,25,32,32,29,10,10,11,43,42,45,41,52,9,9,9,5,6,4,5,5,7,6,5,5,5,5,6,5,8,6,8,5,5,5,5,4,7,7,6,5,4,5,4,3,5,4,4,4,2,2,2,2,2,3,2,4,4,4,3,3,5,6,5,5,3,3,3,4,4,2,3,6,6,7,6,6,5,8,8,930.0,2.0,52.0,9.69,96.0,1.1874064579693562,3.4669156074523926,4.252401351928711
14时03分07秒.110,2,3,2,2,2,2,1,1,32,30,33,27,32,9,8,8,27,26,32,29,29,10,10,10,44,42,45,41,51,10,10,9,5,5,6,6,5,6,7,7,5,6,5,6,5,8,6,8,4,4,4,4,5,6,6,5,4,3,4,4,4,5,4,5,1,3,2,2,4,4,3,3,5,4,5,5,5,4,7,5,1,3,3,4,3,2,3,0,5,5,4,4,6,7,7,9,914.0,1.0,51.0,9.62,95.0,1.1901758832539844,3.4726476669311523,4.237418174743652
14时03分07秒.159,2,2,2,4,3,3,4,4,32,29,35,28,31,9,8,10,28,26,33,33,29,10,10,10,44,42,45,41,52,9,10,10,5,5,6,6,6,6,5,5,5,7,4,5,5,8,7,8,5,5,6,5,5,4,7,7,5,5,4,4,4,3,4,4,2,2,1,2,2,3,1,2,4,6,5,5,5,5,7,6,4,2,2,3,4,2,4,3,8,7,7,6,5,8,8,8,947.0,1.0,52.0,9.86,96.0,1.1658436046590102,3.4726476669311523,4.237418174743652
14时03分07秒.209,3,3,4,2,2,3,1,2,32,32,35,28,31,10,8,9,28,25,33,32,30,9,10,12,43,42,45,41,52,9,10,11,6,5,6,8,5,7,6,8,6,4,5,5,4,8,8,9,3,6,4,5,5,5,6,5,3,4,3,4,4,4,4,5,2,2,3,4,2,4,4,3,7,5,5,5,6,6,8,6,1,2,3,4,2,4,2,2,6,5,5,5,4,6,8,7,945.0,1.0,52.0,9.84,96.0,1.1720507087415604,3.4726476669311523,4.237418174743652
14时03分07秒.275,3,3,3,3,2,2,2,4,32,30,33,29,32,8,10,10,26,25,34,32,29,10,10,10,43,42,45,41,52,10,10,9,7,4,4,5,6,5,7,5,5,6,5,5,5,6,8,8,5,5,5,6,5,8,7,7,5,5,5,4,5,4,4,3,2,2,2,3,0,3,2,4,5,4,3,4,4,5,5,5,2,3,2,3,2,2,4,2,8,8,6,5,8,8,8,8,940.0,2.0,52.0,9.89,95.0,1.1608084396617127,3.4726476669311523,4.237418174743652
14时03分07秒.324,3,3,2,4,2,3,4,4,32,29,35,27,32,9,8,8,26,24,34,32,29,9,10,9,43,42,45,41,52,10,11,9,7,6,7,7,8,5,6,6,5,5,5,5,5,5,6,8,5,4,4,4,4,5,5,5,4,4,3,4,5,6,5,5,3,3,2,4,3,2,2,3,6,6,6,5,7,6,8,5,1,2,2,2,2,4,2,2,5,6,7,6,5,8,8,7,939.0,1.0,52.0,9.78,96.0,1.1664405042121928,3.4648561477661133,4.269968032836914
14时03分07秒.359,3,2,1,3,3,2,4,3,32,29,35,27,32,9,9,9,27,25,33,32,29,9,9,10,44,43,45,41,53,10,10,10,5,6,5,6,6,5,8,5,6,6,4,5,5,8,8,6,5,6,6,5,5,6,6,6,5,6,5,8,3,4,5,4,3,2,4,2,2,2,3,2,3,5,5,5,6,4,5,5,2,3,2,3,2,2,3,2,7,6,8,6,5,7,9,8,945.0,1.0,53.0,9.84,96.0,1.1707659329432543,3.4648561477661133,4.269968032836914
14时03分07秒.408,3,2,3,2,4,3,3,3,34,29,36,28,29,9,10,8,27,25,34,32,29,9,10,11,44,43,45,42,53,9,11,9,5,4,5,5,5,8,5,7,5,6,6,4,5,7,8,6,5,4,5,4,4,6,6,6,4,5,4,4,3,6,6,5,2,4,3,4,2,4,5,4,5,6,5,5,6,7,7,5,3,3,4,4,2,2,2,2,5,5,5,5,5,6,8,9,951.0,2.0,53.0,9.91,96.0,1.166909619871491,3.4648561477661133,4.269968032836914
14时03分07秒.458,2,3,3,3,3,1,3,2,32,29,36,28,33,9,10,8,26,25,34,32,29,9,10,9,44,43,44,42,52,9,11,10,4,5,5,5,5,4,6,6,6,5,7,6,6,7,8,8,6,5,5,5,6,7,7,7,6,5,5,5,4,4,5,4,2,2,2,1,3,2,2,2,4,5,5,6,5,7,5,7,2,2,3,5,4,4,2,2,7,8,8,6,8,8,9,8,959.0,1.0,52.0,9.99,96.0,1.1523315636146456,3.4648561477661133,4.269968032836914
14时03分07秒.524,3,2,4,2,3,2,2,2,32,29,36,27,33,8,9,10,26,26,34,32,29,11,11,10,44,43,45,41,52,10,11,9,6,5,6,5,5,6,5,7,6,6,5,5,7,6,7,8,3,4,4,3,4,6,5,6,4,3,4,4,5,5,5,5,3,3,3,2,3,5,3,4,5,5,7,5,5,5,5,5,4,4,2,4,2,3,2,3,6,5,5,8,5,7,7,8,946.0,2.0,52.0,9.85,96.0,1.1715125519297351,3.472515821456909,4.283298015594482
14时03分07秒.575,2,1,2,1,2,3,4,3,32,29,35,28,32,9,8,9,27,25,34,30,29,9,11,10,44,41,45,41,52,9,9,8,5,5,5,4,3,4,5,6,7,7,6,5,6,5,8,8,7,5,6,6,5,7,5,5,4,5,5,4,5,4,4,4,3,3,2,2,3,4,3,2,4,4,6,4,4,5,5,5,2,1,2,3,4,2,3,2,8,6,6,7,7,7,9,9,931.0,1.0,52.0,9.7,96.0,1.182933932229082,3.472515821456909,4.283298015594482
14时03分07秒.609,3,3,4,2,2,2,2,4,32,29,34,28,32,9,10,8,26,25,34,30,29,10,10,10,44,42,44,41,52,11,10,9,7,7,5,5,6,7,6,5,8,5,5,4,6,7,6,9,4,4,4,5,5,5,5,7,4,5,2,5,4,5,4,6,3,2,2,3,4,2,4,3,6,6,6,6,5,7,5,6,2,2,2,1,2,2,1,3,4,5,5,5,4,7,7,8,933.0,1.0,52.0,9.72,96.0,1.175490756063967,3.472515821456909,4.283298015594482
14时03分07秒.659,2,3,4,4,4,2,3,3,32,29,34,28,32,9,10,9,27,25,34,31,29,9,10,9,44,42,44,41,52,10,9,9,5,4,5,5,5,6,5,5,6,6,7,4,5,8,8,8,6,7,8,5,4,5,6,6,4,4,5,4,5,4,7,6,1,4,3,2,1,1,1,3,4,4,3,4,5,5,6,6,4,4,2,3,2,3,3,3,8,7,7,6,6,9,8,9,948.0,1.0,52.0,9.88,96.0,1.1540759319659357,3.472515821456909,4.283298015594482
14时03分07秒.726,4,4,2,3,2,3,1,1,32,29,34,28,31,9,10,8,27,25,33,32,28,11,11,10,44,42,44,41,53,10,10,10,5,6,6,5,5,7,6,6,5,6,5,4,5,7,7,8,5,3,5,3,6,6,5,6,5,4,4,5,4,4,6,4,4,3,4,3,4,2,2,4,5,5,5,5,5,6,6,5,2,3,3,2,4,3,2,1,8,5,4,6,5,8,8,8,940.0,1.0,53.0,9.79,96.0,1.167036307822282,3.450000047683716,4.287233829498291
14时03分07秒.776,3,4,1,4,3,2,2,3,32,29,34,28,32,9,10,9,27,25,33,29,28,9,10,9,44,42,44,41,53,9,8,9,5,5,5,6,5,4,5,5,5,4,5,5,6,6,9,9,4,8,4,5,6,6,9,6,5,5,4,4,5,4,5,4,3,3,3,3,2,2,2,2,4,4,5,5,4,5,8,5,2,4,2,2,2,3,3,4,7,6,6,7,7,6,8,8,935.0,1.0,53.0,9.74,96.0,1.1691825792286399,3.450000047683716,4.287233829498291
14时03分07秒.824,3,4,4,2,3,2,2,2,32,29,34,28,32,9,8,8,27,25,34,30,28,10,10,10,44,42,44,41,53,10,11,11,6,8,6,6,5,7,8,5,5,6,4,8,6,7,6,7,4,4,5,5,4,5,6,5,4,5,4,4,4,4,6,5,3,1,4,3,5,3,4,4,6,6,5,5,5,7,8,6,5,2,2,2,3,2,2,3,8,5,8,5,5,8,7,9,957.0,1.0,53.0,9.97,96.0,1.139107773762057,3.450000047683716,4.287233829498291
14时03分07秒.860,3,2,3,2,4,1,3,2,32,32,35,28,32,9,9,10,27,25,34,31,28,10,12,10,43,42,44,41,53,9,10,9,7,6,4,5,4,6,6,6,5,5,5,6,5,6,9,9,8,5,6,5,5,7,8,8,4,6,4,5,3,5,4,5,2,3,3,3,4,1,3,2,5,5,5,4,4,6,5,4,4,2,3,4,4,3,4,2,8,6,5,6,5,7,9,8,956.0,1.0,53.0,9.96,96.0,1.1503384954374027,3.450000047683716,4.287233829498291
